LCD (Å),Sacc (m2/gr),Porosity,Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 1 bar (mol/kg)
11.00175,6416.78,0.790806,2.443077381,59.22746781,0,37.33905579,3.433476395,0,0,0,0.0593896481
8.50981,4281.95,0.690577,3.5377944187,56.71641791,0,34.32835821,8.955223881,0,0,0,0.043625261
12.54396,4962.44,0.783425,2.4625434438,57.14285714,0,36.73469388,6.12244898,0,0,0,0.0578000659
16.3573,4001.06,0.759963,2.3142677634,54.90196078,0,29.41176471,7.843137255,7.843137255,0,0,0.0494043808
17.23268,4833.31,0.790603,2.4036096233,54.90196078,0,29.41176471,7.843137255,7.843137255,0,0,0.0544485375
10.8801,4580.73,0.755296,2.9131904307,62.16216216,0,34.23423423,3.603603604,0,0,0,0.0522103248
16.16601,3019.26,0.743828,2.9326315569,59.57446809,0,34.04255319,4.255319149,2.127659574,0,0,0.0468485377
12.91778,3129.4,0.725862,3.1058287706,61.17647059,0,34.11764706,4.705882353,0,0,0,0.0431442891
13.82694,3776.38,0.788293,2.7149008167,64.40677966,0,32.20338983,3.389830508,0,0,0,0.0550706111
16.24098,2655.02,0.67967,3.3653483983,62.5,0,33.33333333,4.166666667,0,0,0,0.0482372397
11.56994,4138.75,0.733704,2.5239197527,50.90909091,0,38.18181818,10.90909091,0,0,0,0.0483334472
12.79885,5359.7,0.771785,2.4901567419,50.90909091,0,38.18181818,10.90909091,0,0,0,0.0553925937
15.76188,4641.87,0.765937,2.4391456064,50.90909091,0,38.18181818,10.90909091,0,0,0,0.0549572954
18.8616,5120.17,0.785037,2.4017347919,50.90909091,0,38.18181818,10.90909091,0,0,0,0.0574106162
13.22222,5192.21,0.781353,2.4061767023,54.90196078,0,33.33333333,3.921568627,7.843137255,0,0,0.0549641471
15.55562,4541.23,0.771215,2.3401705698,54.90196078,0,33.33333333,3.921568627,7.843137255,0,0,0.053596138
16.17427,4759.84,0.789303,2.3329546024,54.90196078,0,33.33333333,3.921568627,7.843137255,0,0,0.0555850127
18.66627,5159.44,0.795265,2.3435495422,54.90196078,0,33.33333333,3.921568627,7.843137255,0,0,0.0576231902
14.60597,5607.07,0.790467,1.924894606,54.23728814,0,42.37288136,3.389830508,0,0,0,0.0642275704
12.66945,5508.52,0.749313,2.5482327954,54.23728814,0,42.37288136,3.389830508,0,0,0,0.0540556459
15.20434,4740.21,0.739809,2.4878686539,54.23728814,0,42.37288136,3.389830508,0,0,0,0.0530343468
18.06553,5208.42,0.758448,2.4863592851,54.23728814,0,42.37288136,3.389830508,0,0,0,0.0574625552
17.08091,4793.4,0.79665,2.3109997319,57.62711864,0,37.28813559,5.084745763,0,0,0,0.0632746162
12.51086,4965.16,0.794077,2.46796884,58.33333333,0,35.41666667,4.166666667,2.083333333,0,0,0.0575847799
12.52796,4852.73,0.784408,2.4549404479,58.33333333,0,35.41666667,4.166666667,2.083333333,0,0,0.0571090892
12.44364,5147.48,0.774885,2.4919654371,54.90196078,0,29.41176471,7.843137255,7.843137255,0,0,0.0527368938
14.21593,4439.66,0.766465,2.4225514819,54.90196078,0,29.41176471,7.843137255,7.843137255,0,0,0.0508460945
17.78415,5058.9,0.788218,2.4234528496,54.90196078,0,29.41176471,7.843137255,7.843137255,0,0,0.0543071281
15.1833,5041.5,0.766851,2.3522060357,56.60377358,0,39.62264151,3.773584906,0,0,0,0.0579314216
18.80907,5738.39,0.7908,2.3477288383,56.60377358,0,39.62264151,3.773584906,0,0,0,0.0616839661
17.76554,5136.51,0.7882,2.4347836427,54.90196078,0,29.41176471,7.843137255,7.843137255,0,0,0.0545015661
14.17832,5296.51,0.793924,2.5412090785,58.82352941,0,33.33333333,7.843137255,0,0,0,0.0578452879
13.95088,5518.94,0.79744,2.4866963284,56,0,34,8,2,0,0,0.0579370441
12.63976,5102.73,0.799375,2.4400002144,59.57446809,0,36.17021277,4.255319149,0,0,0,0.0603783199
13.72451,5503.23,0.799114,2.3259167109,57.14285714,0,34.69387755,4.081632653,4.081632653,0,0,0.0600457431
17.58206,4028.14,0.773577,1.8427185553,57.14285714,0,34.69387755,4.081632653,4.081632653,0,0,0.0544326934
13.79373,3770.81,0.710373,2.4034741094,57.14285714,0,34.69387755,4.081632653,4.081632653,0,0,0.0428197934
14.77196,5536.7,0.789331,2.5086959373,56.60377358,0,39.62264151,3.773584906,0,0,0,0.0600214209
16.37828,4812.7,0.768789,2.3458015784,56.60377358,0,39.62264151,3.773584906,0,0,0,0.057276091
17.77321,5635.94,0.792417,2.3476245557,56.60377358,0,39.62264151,3.773584906,0,0,0,0.0623996045
15.02086,3930.92,0.735432,2.936361248,58.75,0,32.5,8.75,0,0,0,0.0469141577
17.31165,2775.28,0.705249,3.0321051811,58.13953488,0,30.23255814,11.62790698,0,0,0,0.0480215748
8.17167,4464.35,0.766226,3.6787890479,58.13953488,0,30.23255814,11.62790698,0,0,0,0.0485411785
8.60224,3798.75,0.757997,3.7190758398,57.14285714,0,26.53061224,16.32653061,0,0,0,0.0456840593
17.10063,2887.75,0.701125,3.1061611431,60.86956522,0,34.7826087,4.347826087,0,0,0,0.0502172066
7.93328,4546.46,0.752501,3.7152893265,60.86956522,0,34.7826087,4.347826087,0,0,0,0.0500898873
12.28509,5040.24,0.763164,2.8921111806,60.31746032,0,36.50793651,3.174603175,0,0,0,0.0547588926
9.76534,5490.35,0.77224,3.1948830803,60.52631579,0,36.84210526,2.631578947,0,0,0,0.0541573591
13.80156,4804.48,0.796425,2.4214083962,60.86956522,0,37.39130435,1.739130435,0,0,0,0.0618919954
11.83014,4426.65,0.739311,2.8791916283,59.01639344,0,34.42622951,6.557377049,0,0,0,0.0485183001
12.66148,4447.61,0.773987,2.4989964379,58.71559633,0,33.94495413,7.339449541,0,0,0,0.0552039874
11.96898,3552.78,0.708396,3.347107263,59.45945946,0,35.13513514,5.405405405,0,0,0,0.0451629192
12.99395,5420.55,0.79831,2.2631651664,55.55555556,0,35.18518519,9.259259259,0,0,0,0.0599268352
16.91953,5124.85,0.788805,2.5148387751,55.31914894,0,31.91489362,12.76595745,0,0,0,0.0553520401
13.72442,4639.83,0.77394,3.0261822968,56.04395604,0,32.96703297,10.98901099,0,0,0,0.052590108
14.65848,4747.75,0.772936,3.0846516217,56.04395604,0,32.96703297,10.98901099,0,0,0,0.0532407731
11.75847,3770.65,0.719828,3.411253708,54,0,30,16,0,0,0,0.0437259359
13.46675,4829.56,0.77744,3.0871966897,57.44680851,0,35.10638298,7.446808511,0,0,0,0.055069957
14.68122,4692.88,0.768233,3.0281368215,57.44680851,0,35.10638298,7.446808511,0,0,0,0.0548635974
11.46948,3934.98,0.718145,3.4482013534,56.60377358,0,33.96226415,9.433962264,0,0,0,0.0457080654
11.50584,5217.62,0.761845,2.9821832055,56.54450262,0,36.12565445,7.329842932,0,0,0,0.0527978211
16.05755,4949.06,0.784417,2.3610509999,49.18032787,0,37.70491803,13.1147541,0,0,0,0.0595939757
17.37471,4783.27,0.799483,2.3669277835,56.14035088,0,33.33333333,10.52631579,0,0,0,0.0610619002
16.8016,4813.2,0.793574,2.4162643401,55.17241379,0,32.75862069,10.34482759,1.724137931,0,0,0.0593802945
17.67755,4865.57,0.789492,2.2946250099,54.23728814,0,38.98305085,6.779661017,0,0,0,0.0622658935
15.26032,4977.52,0.774805,2.5175058025,53.22580645,0,35.48387097,11.29032258,0,0,0,0.0574012127
15.85076,4413.28,0.779128,2.5206425238,54.09836066,0,31.14754098,9.836065574,4.918032787,0,0,0.0539492813
17.37156,4634.33,0.79348,2.3736281862,55.17241379,0,32.75862069,10.34482759,1.724137931,0,0,0.0590927436
18.58961,4613.64,0.798377,2.2427361223,52.72727273,0,34.54545455,10.90909091,1.818181818,0,0,0.061450293
17.35965,4596.1,0.794375,2.3648015006,56.14035088,0,33.33333333,10.52631579,0,0,0,0.0605875749
16.90138,4917.98,0.77612,2.4022755287,55.31914894,0,31.91489362,12.76595745,0,0,0,0.0553368494
17.10068,5023.53,0.769771,2.3792541374,57.14285714,0,34.69387755,8.163265306,0,0,0,0.0546626286
11.48191,3956.8,0.719321,3.44093365,57.40740741,0,35.18518519,7.407407407,0,0,0,0.0461371856
9.7035,6114.44,0.768251,2.9709014951,56.54450262,0,36.12565445,7.329842932,0,0,0,0.0544295066
14.01723,4144.04,0.755372,2.3054404338,56.91056911,0,34.95934959,8.130081301,0,0,0,0.0545172387
11.23184,5356.39,0.776481,2.4212831169,56.39097744,0,34.58646617,6.015037594,3.007518797,0,0,0.0534539391
10.84705,5450.89,0.791145,2.8978452574,57.14285714,0,38.0952381,4.761904762,0,0,0,0.0562942696
8.68393,6290.83,0.781387,3.0456489105,57.14285714,0,38.0952381,4.761904762,0,0,0,0.0561873289
7.03593,6281.37,0.76382,3.0917719882,57.14285714,0,38.0952381,4.761904762,0,0,0,0.0523703699
17.03408,3549.31,0.757569,2.5576156628,52.17391304,0,21.73913043,8.695652174,17.39130435,0,0,0.0434266116
5.56825,2412.19,0.632946,4.9671663076,63.15789474,0,31.57894737,0,5.263157895,0,0,0.03412549
9.36795,4361.51,0.697088,2.9263117095,44.44444444,0,40.74074074,14.81481481,0,0,0,0.0433643577
17.39077,3894.56,0.73789,2.6071167398,44.44444444,0,40.74074074,14.81481481,0,0,0,0.0485880682
9.12628,4037.43,0.679499,3.3062131335,44.44444444,0,40.74074074,14.81481481,0,0,0,0.0402944211
13.096,4269.56,0.739553,2.672828993,44.44444444,0,40.74074074,14.81481481,0,0,0,0.0487294272
9.76805,4670.39,0.727329,2.742721724,52.17391304,0,30.43478261,0,17.39130435,0,0,0.0429723372
17.05532,3947.44,0.743875,2.3676002955,52.17391304,0,30.43478261,0,17.39130435,0,0,0.0459365587
11.85233,3543.01,0.708047,3.0784113991,52.17391304,0,30.43478261,0,17.39130435,0,0,0.0392200636
13.19681,4311.55,0.760041,2.4178139464,52.17391304,0,30.43478261,0,17.39130435,0,0,0.0487039185
8.85898,4051.59,0.616642,3.1450013924,51.61290323,0,48.38709677,0,0,0,0,0.0390805493
13.33227,5608.51,0.78813,1.6705197771,51.61290323,0,48.38709677,0,0,0,0,0.06665603
16.58139,3382.5,0.631443,2.5488238004,51.61290323,0,48.38709677,0,0,0,0,0.0445194307
7.89237,1831.68,0.496013,4.3538274061,51.61290323,0,48.38709677,0,0,0,0,0.0266935679
6.45169,2724.67,0.532897,4.1296011416,51.61290323,0,48.38709677,0,0,0,0,0.0323405741
13.78444,4367.13,0.732083,2.8246795957,54.05405405,0,40.54054054,0,5.405405405,0,0,0.0504786602
16.45966,4685.05,0.773841,2.2242885,58.06451613,0,38.70967742,3.225806452,0,0,0,0.0578882266
10.98769,3514.45,0.668348,3.0613925573,58.06451613,0,38.70967742,3.225806452,0,0,0,0.0423456784
9.81707,5590.52,0.738203,3.0317617708,58.06451613,0,38.70967742,3.225806452,0,0,0,0.0536492521
11.88947,5399.19,0.770119,2.638314034,58.06451613,0,38.70967742,3.225806452,0,0,0,0.0555704405
10.9553,5932.9,0.782101,2.3521379622,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0591779966
15.10579,4871.45,0.777022,2.4770880134,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0559434077
7.33937,5391.31,0.732898,3.2914113535,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0508830373
12.43999,6704.18,0.787749,2.6475773266,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0591607913
12.08505,3907.94,0.715369,2.9733901034,48.64864865,0,29.72972973,10.81081081,10.81081081,0,0,0.0436395929
7.25784,2806.84,0.616773,3.8701141118,48.64864865,0,29.72972973,10.81081081,10.81081081,0,0,0.0330341221
15.82141,3636.59,0.726366,2.0426478454,48.64864865,0,29.72972973,10.81081081,10.81081081,0,0,0.0438270482
9.98997,6532.77,0.792083,2.9573049887,62.06896552,0,37.93103448,0,0,0,0,0.0607270646
12.53498,4306.97,0.754962,2.7489276193,60,0,35,0,5,0,0,0.049714879
7.01338,2137.72,0.557942,4.4142205194,60,0,35,0,5,0,0,0.0307561285
8.89214,6055.74,0.791932,2.9731678776,60,0,35,0,5,0,0,0.0555526243
16.0737,4373.56,0.719558,2.2522333806,57.14285714,0,42.85714286,0,0,0,0,0.0514767277
9.87295,3134.24,0.58917,3.229862568,57.14285714,0,42.85714286,0,0,0,0,0.0352724511
12.49313,6621.57,0.76613,2.7026519148,57.14285714,0,42.85714286,0,0,0,0,0.0585905765
14.42578,4100.77,0.657619,2.7666522345,53.65853659,0,46.34146341,0,0,0,0,0.0443224771
12.67676,6755.7,0.789125,1.6298641101,53.65853659,0,46.34146341,0,0,0,0,0.0678345625
14.83687,4719.21,0.787615,2.5282535878,58.06451613,0,32.25806452,3.225806452,6.451612903,0,0,0.0548956061
7.93415,5078.14,0.744723,3.2540248988,58.06451613,0,32.25806452,3.225806452,6.451612903,0,0,0.0486481656
14.0438,4048.36,0.743984,2.6888058065,54.54545455,0,27.27272727,6.060606061,12.12121212,0,0,0.0458854288
11.80244,5487,0.798797,2.1874709799,54.54545455,0,27.27272727,6.060606061,12.12121212,0,0,0.0558760813
9.31385,3068.59,0.662774,3.4826694016,54.54545455,0,27.27272727,6.060606061,12.12121212,0,0,0.0376020189
9.7484,5220.33,0.761802,2.8480894052,57.14285714,0,34.28571429,2.857142857,5.714285714,0,0,0.0514032089
11.47908,5028.4,0.741889,2.6350668926,48.64864865,0,29.72972973,10.81081081,10.81081081,0,0,0.045304196
17.38067,2961.73,0.662898,2.2282445754,48.64864865,0,29.72972973,10.81081081,10.81081081,0,0,0.0430292385
9.6716,5452.94,0.768825,3.0065919135,59.09090909,0,40.90909091,0,0,0,0,0.0555149344
7.36661,4312.25,0.718811,3.6091102252,59.09090909,0,40.90909091,0,0,0,0,0.0481034593
11.2491,3666.35,0.724146,2.9405311937,59.25925926,0,33.33333333,7.407407407,0,0,0,0.0476267542
11.32685,5558.08,0.764863,2.5480516929,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0569676267
10.41173,4831.22,0.732872,3.0183717469,51.61290323,0,35.48387097,12.90322581,0,0,0,0.0480767496
10.92527,5453.32,0.771127,2.7650097334,57.14285714,0,37.14285714,5.714285714,0,0,0,0.0543694583
12.99595,5272.21,0.764877,2.8752952456,57.14285714,0,37.14285714,5.714285714,0,0,0,0.05328181
13.82706,3720.98,0.736203,2.6303502579,54.54545455,0,27.27272727,6.060606061,12.12121212,0,0,0.043948365
10.33417,5142.92,0.788097,3.0342950716,62.06896552,0,31.03448276,6.896551724,0,0,0,0.0539781502
8.35972,4497.87,0.766768,3.5240994682,59.375,0,34.375,6.25,0,0,0,0.0524643091
9.35184,3096.3,0.680591,3.3543808999,51.61290323,0,22.58064516,12.90322581,12.90322581,0,0,0.0367623882
11.24301,3139.38,0.726014,3.0872882044,59.25925926,0,25.92592593,14.81481481,0,0,0,0.0440706557
10.54192,5099.91,0.798571,2.8276338587,59.25925926,0,25.92592593,14.81481481,0,0,0,0.0528073518
14.6113,4876.35,0.773647,2.5330820578,57.14285714,0,28.57142857,4.761904762,9.523809524,0,0,0.0509909993
16.75741,4526.69,0.781002,2.1692498878,57.14285714,0,28.57142857,4.761904762,9.523809524,0,0,0.0532031513
11.28324,3553.12,0.706339,2.8465875023,57.14285714,0,28.57142857,4.761904762,9.523809524,0,0,0.039917297
6.07688,1291.25,0.470655,4.6912949019,57.14285714,0,28.57142857,4.761904762,9.523809524,0,0,0.0212354644
13.45416,4874.74,0.787534,2.2757118239,57.14285714,0,28.57142857,4.761904762,9.523809524,0,0,0.0530650992
8.52579,4770.99,0.753237,3.3083979323,57.14285714,0,28.57142857,4.761904762,9.523809524,0,0,0.0472138145
9.76849,4586.02,0.77926,3.1922570008,62.06896552,0,24.13793103,6.896551724,6.896551724,0,0,0.0495084949
11.51147,4009.35,0.758911,3.132035339,61.9047619,0,28.57142857,4.761904762,4.761904762,0,0,0.0468105745
16.32609,3419.37,0.791656,2.7596316526,60.86956522,0,21.73913043,8.695652174,8.695652174,0,0,0.0487118952
11.14296,3213.58,0.721099,3.5616782207,60.86956522,0,21.73913043,8.695652174,8.695652174,0,0,0.0383493946
6.08511,3639.05,0.714135,4.1419770272,60.86956522,0,21.73913043,8.695652174,8.695652174,0,0,0.0394708395
10.4716,4827.42,0.776772,2.9190549638,55.17241379,0,31.03448276,6.896551724,6.896551724,0,0,0.0503099538
9.99341,3997.53,0.698303,3.2304193857,51.42857143,0,37.14285714,5.714285714,5.714285714,0,0,0.0430687241
14.4788,5302.1,0.795582,2.5444597324,51.42857143,0,37.14285714,5.714285714,5.714285714,0,0,0.056670653
10.6613,3565.59,0.70266,2.8436016107,51.42857143,0,37.14285714,5.714285714,5.714285714,0,0,0.0441497854
10.04293,4753.21,0.752283,3.0868669838,60.86956522,0,30.43478261,8.695652174,0,0,0,0.0485466945
17.36587,3662.06,0.777977,2.5686054294,60.86956522,0,30.43478261,8.695652174,0,0,0,0.0547233144
9.91964,3681.81,0.687398,3.2808488952,57.69230769,0,34.61538462,7.692307692,0,0,0,0.0423818869
17.82622,3240.97,0.718209,2.4602807954,57.69230769,0,34.61538462,7.692307692,0,0,0,0.0460371788
13.10658,4823.14,0.770644,2.7355007527,57.69230769,0,34.61538462,7.692307692,0,0,0,0.050881999
9.88764,4731.01,0.784164,2.7858403751,62.06896552,0,31.03448276,6.896551724,0,0,0,0.0519284642
14.91791,5524.03,0.794907,1.9316836328,55.17241379,0,37.93103448,6.896551724,0,0,0,0.0628857654
17.16286,3092.58,0.677114,3.0122727279,55.17241379,0,37.93103448,6.896551724,0,0,0,0.0455511178
9.86971,5085.22,0.770171,2.4849310256,55.17241379,0,37.93103448,6.896551724,0,0,0,0.0534238493
17.46949,3274.04,0.72088,2.6570541028,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.0497378748
17.13266,4803.81,0.751226,2.3643950246,56,0,44,0,0,0,0,0.0577096941
9.08048,4874.67,0.706507,3.1580780334,56,0,44,0,0,0,0,0.0488156887
7.01494,3209.86,0.592068,3.9268969641,56,0,44,0,0,0,0,0.0377473188
8.5274,4644.89,0.694496,3.1028942681,53.57142857,0,35.71428571,10.71428571,0,0,0,0.0438119216
15.74043,3796.07,0.738521,3.1898173415,53.57142857,0,35.71428571,10.71428571,0,0,0,0.0474712308
10.91801,4934.83,0.782349,2.4071955905,53.57142857,0,35.71428571,10.71428571,0,0,0,0.0535363182
14.01479,4275.62,0.743005,2.8505193368,53.57142857,0,35.71428571,10.71428571,0,0,0,0.0479122465
14.82146,5329.67,0.775182,2.2698415273,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0575819557
17.07158,2800.1,0.696137,3.0000416308,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0413223106
9.44374,4676.52,0.737643,2.8191217469,54.54545455,0,39.39393939,6.060606061,0,0,0,0.0488133457
15.94778,3330.38,0.653583,3.0961302207,55.55555556,0,33.33333333,7.407407407,3.703703704,0,0,0.0455022832
10.88186,5031.22,0.796194,2.4351826054,55.55555556,0,33.33333333,7.407407407,3.703703704,0,0,0.0551156565
14.83655,4953.51,0.748289,2.1867607076,51.42857143,0,42.85714286,5.714285714,0,0,0,0.0538867351
14.72427,1969.4,0.489351,3.5715598161,51.42857143,0,42.85714286,5.714285714,0,0,0,0.0319096717
9.48736,4455.81,0.698419,2.7755014887,51.42857143,0,42.85714286,5.714285714,0,0,0,0.0447313827
19.88151,4749.72,0.738762,2.3887595605,51.42857143,0,42.85714286,5.714285714,0,0,0,0.0544320194
16.68429,2725.99,0.673574,3.3310998799,55.55555556,0,25.92592593,7.407407407,11.11111111,0,0,0.0407282787
10.75783,4437.7,0.797462,2.5836411273,55.55555556,0,25.92592593,7.407407407,11.11111111,0,0,0.0489534757
10.08099,4290.04,0.747787,3.1386146695,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.04548825
17.75121,3354.35,0.760507,2.575294,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.0492627025
10.25898,4183.39,0.771199,2.772663487,58.82352941,0,29.41176471,11.76470588,0,0,0,0.0505495154
14.38667,4252.33,0.796869,2.5365177109,58.82352941,0,29.41176471,11.76470588,0,0,0,0.0535704993
9.29865,2759.28,0.656613,3.9803020025,58.82352941,0,29.41176471,11.76470588,0,0,0,0.0368945152
10.29881,5279.72,0.779959,2.9436038222,55,0,35,10,0,0,0,0.0538821426
8.90023,6154.99,0.779642,3.0428929737,55,0,35,10,0,0,0,0.0549580798
9.12051,3934.42,0.706566,3.0717862438,52.17391304,0,21.73913043,8.695652174,17.39130435,0,0,0.0389103246
16.44391,3261.13,0.734189,2.3166487157,52.17391304,0,21.73913043,8.695652174,17.39130435,0,0,0.0414369691
8.28679,4112.29,0.753621,2.9419878393,52.17391304,0,21.73913043,8.695652174,17.39130435,0,0,0.0423785221
17.16608,4888.27,0.768752,2.3402197017,52.17391304,0,39.13043478,8.695652174,0,0,0,0.0567814857
10.73849,4047.38,0.664096,3.0484119696,52.17391304,0,39.13043478,8.695652174,0,0,0,0.043502246
11.64747,5953.52,0.78173,2.274133424,52.17391304,0,39.13043478,8.695652174,0,0,0,0.0578477911
8.05068,4562.84,0.761313,3.3447166333,52.63157895,0,31.57894737,15.78947368,0,0,0,0.04839257
10.16066,4374.2,0.773447,2.9349915814,61.11111111,0,22.22222222,16.66666667,0,0,0,0.0490358665
9.0335,5726.52,0.799104,3.1003279699,61.11111111,0,22.22222222,16.66666667,0,0,0,0.052912081
7.95088,4079.04,0.771435,3.5499266086,61.11111111,0,22.22222222,16.66666667,0,0,0,0.0474422143
10.00029,4655.38,0.753675,3.0564304361,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0486120895
14.38589,4699.27,0.784587,2.1548273948,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0546005508
9.42022,4875.49,0.745382,3.1423958068,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0473390528
10.33319,4009.46,0.718943,3.130473423,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0433258953
11.28579,4517.91,0.788326,2.8087879564,57.89473684,0,26.31578947,10.52631579,5.263157895,0,0,0.0511344666
11.82144,3993.34,0.756633,2.8504958054,57.89473684,0,26.31578947,10.52631579,5.263157895,0,0,0.0459425373
9.11298,5694.24,0.79761,3.1580806012,57.89473684,0,26.31578947,10.52631579,5.263157895,0,0,0.0527558664
7.95998,4087.64,0.765436,3.515894369,57.89473684,0,26.31578947,10.52631579,5.263157895,0,0,0.0463242498
9.27378,4465.1,0.759655,2.8314052871,63.15789474,0,15.78947368,21.05263158,0,0,0,0.0466541568
17.31614,3647.69,0.724629,2.2444967991,63.15789474,0,15.78947368,21.05263158,0,0,0,0.0503352211
9.02933,4251.27,0.748565,3.3440618018,63.15789474,0,15.78947368,21.05263158,0,0,0,0.0444178975
13.98809,4463.61,0.786543,2.4201179691,63.15789474,0,15.78947368,21.05263158,0,0,0,0.0510478505
6.87149,4496.84,0.751348,3.4148589575,63.15789474,0,15.78947368,21.05263158,0,0,0,0.045114826
7.96984,2727.46,0.703174,4.0024126572,63.15789474,0,15.78947368,21.05263158,0,0,0,0.0408596992
16.38529,5116.99,0.780943,2.2771031025,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0558818801
10.56041,4114.3,0.731917,3.088709655,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0460340303
13.06771,5195.3,0.788468,2.2911819337,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0549133013
9.47832,4763.85,0.725338,3.1520886334,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0462046215
10.01275,4632.38,0.778728,2.7383794101,55,0,25,10,10,0,0,0.0498353752
13.93828,5017.18,0.793721,2.5450647967,55,0,25,10,10,0,0,0.0512287898
10.37485,3673.85,0.736544,3.1244539757,55,0,25,10,10,0,0,0.0426701862
9.09223,4748.69,0.764761,3.3177966326,55,0,25,10,10,0,0,0.047650818
9.58326,5253.55,0.785464,2.660919816,52.63157895,0,21.05263158,15.78947368,10.52631579,0,0,0.0477890859
13.88719,5003.58,0.799074,2.4338382715,52.63157895,0,21.05263158,15.78947368,10.52631579,0,0,0.0514267547
11.21493,3458.11,0.726272,2.7929767485,52.63157895,0,21.05263158,15.78947368,10.52631579,0,0,0.0395182518
6.20065,1298.16,0.506873,4.5954208155,52.63157895,0,21.05263158,15.78947368,10.52631579,0,0,0.0214514698
8.91131,4515.66,0.765255,3.1384846898,52.63157895,0,21.05263158,15.78947368,10.52631579,0,0,0.0461318965
9.47755,5077.53,0.73416,2.8758719019,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.0466195146
16.24489,4629.19,0.772668,2.3961305577,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.0533790597
9.49625,3974.57,0.698113,3.3151052603,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.0422909599
13.36758,4358.2,0.764769,2.2679007501,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.050878028
8.93994,4046.6,0.705476,3.3991425897,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.0435136816
16.97782,4833.05,0.744437,2.3379772179,56,0,44,0,0,0,0,0.0566054804
13.26307,5180.5,0.758262,2.4747422875,56,0,44,0,0,0,0,0.0574539814
7.20592,3158.39,0.633627,3.9965754665,56,0,44,0,0,0,0,0.0405989022
13.04145,5758.77,0.780062,2.2653011547,56,0,44,0,0,0,0,0.0601985336
15.72393,4506.67,0.721438,2.7422879656,48,0,36,8,8,0,0,0.0475692582
9.40203,3587.5,0.663867,3.6463242779,48,0,36,8,8,0,0,0.0397124322
11.29254,4285.16,0.721461,2.5031393359,48,0,36,8,8,0,0,0.0464423178
15.7754,5226.51,0.792062,2.4323774678,52.38095238,0,28.57142857,14.28571429,4.761904762,0,0,0.0540659618
7.80129,3030.11,0.694464,3.822298591,52.38095238,0,28.57142857,14.28571429,4.761904762,0,0,0.0395435957
16.51114,3515.38,0.740007,2.6385902593,52.17391304,0,21.73913043,8.695652174,17.39130435,0,0,0.0433719036
8.63829,2822.56,0.652651,3.7131657781,52.17391304,0,21.73913043,8.695652174,17.39130435,0,0,0.0338999563
17.40791,2826.86,0.653594,2.4600729207,46.42857143,0,39.28571429,14.28571429,0,0,0,0.0408136771
19.12317,5397.42,0.789748,1.8387454552,46.42857143,0,39.28571429,14.28571429,0,0,0,0.0618725671
11.59759,5490.75,0.798975,2.0541165745,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.0562568156
17.07115,4121.04,0.754558,2.4773351192,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.049325413
16.00242,2940.83,0.635306,2.3579041299,50,0,34.61538462,7.692307692,7.692307692,0,0,0.0408822753
13.49879,3685.28,0.70785,2.5704497189,50,0,34.61538462,7.692307692,7.692307692,0,0,0.0421109944
10.05361,4795.04,0.784286,2.9410336064,58.82352941,0,29.41176471,11.76470588,0,0,0,0.052197093
14.38962,4243.9,0.790495,2.4899037534,58.82352941,0,29.41176471,11.76470588,0,0,0,0.0536227832
8.69777,2853.49,0.648549,4.0000163866,58.82352941,0,29.41176471,11.76470588,0,0,0,0.0367933481
11.99511,4160.71,0.727643,2.6293528656,55,0,35,10,0,0,0,0.0466578257
6.87047,1863.85,0.506604,4.2883900818,55,0,35,10,0,0,0,0.0254167295
8.66958,5896.38,0.773141,3.0059176887,55,0,35,10,0,0,0,0.0534674219
16.84843,4637.77,0.781491,2.2077171416,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0566817632
10.92861,4364.74,0.746997,3.0186180378,52.38095238,0,33.33333333,9.523809524,4.761904762,0,0,0.0474595329
