LCD (Å),Sacc (m2/gr),Porosity,Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 1 bar (mol/kg)
9.95631,2417.72,0.617287,10.2710602829,48.27586207,0,24.13793103,13.79310345,13.79310345,0,0,0.3042433951
12.69305,4439.57,0.747183,9.2748897056,52.17391304,0,30.43478261,17.39130435,0,0,0,0.3810498732
12.1398,5702.24,0.778557,8.8200446127,52.17391304,0,30.43478261,17.39130435,0,0,0,0.3845009611
9.77086,5512.08,0.774028,10.5973535624,52.17391304,0,30.43478261,17.39130435,0,0,0,0.5017927064
17.11351,4728.91,0.783324,8.8547698163,50,0,34.61538462,15.38461538,0,0,0,0.3462478337
12.55722,4138.27,0.699601,10.070121277,50,0,34.61538462,15.38461538,0,0,0,0.4046938408
11.7423,5236.27,0.744273,9.0015604069,50,0,34.61538462,15.38461538,0,0,0,0.3750871062
10.20102,4313.46,0.714882,10.5323209781,55.17241379,0,31.03448276,13.79310345,0,0,0,0.467453234
11.86193,5296.21,0.759232,9.078898911,48,0,32,20,0,0,0,0.3809011645
11.34831,5072.52,0.771119,8.6999029314,48,0,32,20,0,0,0,0.3693033081
13.90372,4895.64,0.776502,9.9665459695,50,0,32.14285714,14.28571429,3.571428571,0,0,0.395924294
9.96372,3596.25,0.677118,11.6528308596,50,0,32.14285714,14.28571429,3.571428571,0,0,0.497415
10.40426,4397.83,0.734529,9.791537389,56,0,36,8,0,0,0,0.4045206904
9.8175,5390.53,0.769376,10.7780059432,56,0,36,8,0,0,0,0.5877860584
12.19322,5799.18,0.780099,9.5959091454,56,0,36,8,0,0,0,0.4332104656
12.10604,5634.06,0.767946,8.892786181,56,0,36,8,0,0,0,0.404213624
6.61974,3106.17,0.552799,12.4428627502,56,0,36,8,0,0,0,0.5044238662
9.42866,5715.17,0.767184,11.3229560888,56,0,36,8,0,0,0,0.6207341597
15.15978,4914.67,0.793632,8.8855255519,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3564957881
10.08203,3649.46,0.703714,10.3761007645,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4226115084
15.30042,4415.95,0.78411,10.7056202541,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4210373768
10.60758,4872.89,0.730813,9.5738427351,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4045787009
11.02907,6823.61,0.785166,9.0015859208,51.61290323,0,41.93548387,6.451612903,0,0,0,0.4466261658
13.73533,4591.38,0.751856,12.2018267755,51.61290323,0,41.93548387,6.451612903,0,0,0,0.5297560097
8.11971,4118.9,0.706604,11.7602876147,57.69230769,0,34.61538462,7.692307692,0,0,0,0.6565770135
13.77414,5486.57,0.79542,10.7006610289,58.92857143,0,37.5,3.571428571,0,0,0,0.4849863496
16.74922,4891.9,0.784891,8.276637326,62.90322581,0,33.87096774,3.225806452,0,0,0,0.2888367294
15.20972,4202.53,0.71756,9.8702681526,62.90322581,0,33.87096774,3.225806452,0,0,0,0.3216426603
11.2604,4560.36,0.751686,8.6605566426,48.27586207,0,41.37931034,6.896551724,3.448275862,0,0,0.3161810174
11.40303,4361.08,0.799763,12.7342452882,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,0.5290901458
9.75208,6127.33,0.78903,8.317271941,54.66666667,0,40,5.333333333,0,0,0,0.3896565876
10.72831,4307.89,0.795492,10.7034187809,50,0,28.57142857,7.142857143,14.28571429,0,0,0.452238338
10.38044,5233.04,0.79662,7.7331951324,43.75,0,43.75,12.5,0,0,0,0.346597416
11.65283,5197.14,0.78488,10.5143920392,43.75,0,43.75,12.5,0,0,0,0.4322101885
10.89835,3416.45,0.717288,16.0901513982,53.33333333,0,40,6.666666667,0,0,0,0.8582263455
8.83894,4026.86,0.700547,10.8551343295,40,0,37.14285714,17.14285714,5.714285714,0,0,0.4663493322
11.83835,6199.32,0.797398,9.0503864812,48.88888889,0,40,6.666666667,4.444444444,0,0,0.4022071283
5.90628,3040.48,0.554599,14.3904493902,46.875,0,46.875,6.25,0,0,0,0.838619513
12.90982,6598.62,0.796175,8.0404200567,48.88888889,0,42.22222222,8.888888889,0,0,0,0.3828781777
6.17634,2551.5,0.579711,14.7117690566,48.38709677,0,38.70967742,9.677419355,3.225806452,0,0,0.9603653634
10.7863,6514.5,0.780178,9.4944214351,46.15384615,0,38.46153846,10.25641026,5.128205128,0,0,0.4433912515
10.24462,6704.25,0.79867,8.552149148,46.51162791,0,34.88372093,9.302325581,9.302325581,0,0,0.3785591712
10.51843,6815.49,0.795228,8.4906144038,47.22222222,0,41.66666667,11.11111111,0,0,0,0.3809768149
11.2049,7150.51,0.793387,6.2507352436,45.71428571,0,48.57142857,5.714285714,0,0,0,0.2562027594
10.77612,6730.46,0.78508,8.9764568089,44.73684211,0,42.10526316,13.15789474,0,0,0,0.4039976339
10.5038,6929.03,0.792881,8.3863997328,46.51162791,0,39.53488372,9.302325581,4.651162791,0,0,0.3593772921
4.96033,2119.04,0.518566,16.4853575718,42.42424242,0,45.45454545,12.12121212,0,0,0,0.6415078866
6.04194,3098.02,0.570933,13.9666763492,46.42857143,0,35.71428571,17.85714286,0,0,0,0.5779039614
6.19462,3143.22,0.614569,15.5692306145,44.82758621,0,37.93103448,13.79310345,3.448275862,0,0,0.8071123854
5.21306,1731.18,0.497177,15.2049787592,48.27586207,0,31.03448276,20.68965517,0,0,0,0.5614574886
9.17526,4701.57,0.729019,11.0305639753,48.48484848,0,39.39393939,6.060606061,6.060606061,0,0,0.5399218808
7.11961,3881.51,0.630974,12.0223778683,44.44444444,0,40.74074074,14.81481481,0,0,0,0.5717793235
11.42507,6732.92,0.791231,7.2335163447,44.11764706,0,44.11764706,11.76470588,0,0,0,0.2990864209
11.29773,5878.69,0.799454,7.6908415832,42.42424242,0,33.33333333,12.12121212,12.12121212,0,0,0.2866634457
6.61532,3857.32,0.637661,12.6237086069,44.44444444,0,40.74074074,14.81481481,0,0,0,0.7249993966
5.73606,3091.99,0.576154,14.2330265432,43.33333333,0,43.33333333,13.33333333,0,0,0,0.8299453216
8.40101,4757.75,0.781458,11.2140505178,47.36842105,0,26.31578947,18.42105263,7.894736842,0,0,0.6230676382
8.70243,3997.15,0.766532,11.8269538225,51.2195122,0,31.70731707,9.756097561,7.317073171,0,0,0.6367315652
11.11876,4931.54,0.743762,11.3240412862,54.21686747,0,37.34939759,4.819277108,3.614457831,0,0,0.5440293978
48.83576,8280.95,0.956977,2.6984037039,47.61904762,0,42.85714286,7.142857143,2.380952381,0,0,0.4150900068
20.25914,7595.58,0.883614,5.5783438352,45.45454545,0,43.18181818,9.090909091,2.272727273,0,0,0.3079695715
23.08289,7783.3,0.935314,3.867545509,47.82608696,0,41.30434783,8.695652174,2.173913043,0,0,0.3347042427
21.06226,6678.69,0.862246,7.0376186441,47.82608696,0,41.30434783,8.695652174,2.173913043,0,0,0.329768674
22.2066,6199.13,0.881615,7.0665074388,50,0,32.5,10,7.5,0,0,0.3420296002
22.40212,7858.9,0.906203,4.3940981946,41.17647059,0,44.11764706,11.76470588,2.941176471,0,0,0.2954203751
22.48069,7457.2,0.911737,4.6835351667,46.66666667,0,30,20,3.333333333,0,0,0.2862540164
21.53103,7102.21,0.902394,4.9650013245,41.17647059,0,32.35294118,11.76470588,14.70588235,0,0,0.2676597543
26.92552,6748.44,0.926882,4.6151620495,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.2893863204
20.92698,6958.7,0.923772,4.3824664294,46.66666667,0,30,6.666666667,16.66666667,0,0,0.2817222245
25.41163,7118.07,0.912699,5.3428765698,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.3515752533
20.61741,6731.93,0.857212,6.7036154818,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.3294341927
56.53725,7663.53,0.949459,3.3931488271,50,0,38.63636364,4.545454545,6.818181818,0,0,0.3892563946
26.80835,7044.92,0.875657,7.2138601736,52.63157895,0,31.57894737,7.894736842,7.894736842,0,0,0.3689765045
22.53072,7599.75,0.943432,3.609392433,50,0,27.5,10,12.5,0,0,0.3159752949
23.74792,6603.85,0.913116,6.1356710672,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.343646418
30.52936,7303,0.941572,4.4639004366,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3513145462
22.15894,7104.67,0.883913,7.1977659899,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4017570097
20.50155,5142.97,0.847233,7.4460123204,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3042113492
27.65463,7696.15,0.906308,5.9214164865,50,0,37.5,10,2.5,0,0,0.3524979638
26.41454,7490.28,0.938251,4.4506179896,53.84615385,0,33.33333333,10.25641026,2.564102564,0,0,0.3426164341
61.15923,7281.21,0.976183,2.6459265814,52.94117647,0,26.47058824,17.64705882,2.941176471,0,0,0.5011292892
44.75883,7554.75,0.940948,4.0123267066,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.3588265699
62.36272,7022.51,0.974141,3.0742246281,55.55555556,0,25,11.11111111,8.333333333,0,0,0.4817282726
33.53492,7511.15,0.964683,3.3641720038,55.55555556,0,25,11.11111111,8.333333333,0,0,0.4019207997
28.61965,7193.67,0.949751,4.0171499014,55.55555556,0,25,11.11111111,8.333333333,0,0,0.3397500442
25.87137,7399.52,0.943769,4.4297920734,53.57142857,0,28.57142857,10.71428571,7.142857143,0,0,0.3429184346
51.4948,7477.09,0.943378,4.2945261311,53.33333333,0,30,13.33333333,3.333333333,0,0,0.3513168543
21.4443,7072.71,0.928283,4.7909783815,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.3109671874
40.55924,6343.72,0.952345,4.7365902158,50,0,28.57142857,10.71428571,10.71428571,0,0,0.3969514907
22.26067,7189.09,0.914342,6.2480573744,50,0,37.5,10,2.5,0,0,0.3670461655
23.48657,7931.01,0.924664,5.0790298005,50,0,32.35294118,11.76470588,5.882352941,0,0,0.3305924213
42.07342,6633.06,0.920994,5.0517197422,50,0,32.35294118,11.76470588,5.882352941,0,0,0.327444707
41.45123,5565.87,0.952825,6.6798992377,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4636932903
40.41832,7108.78,0.960626,3.9109077546,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4130872583
20.25924,7014.52,0.894987,7.4107666696,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3643699613
20.8168,5341.29,0.860478,6.8293842194,50,0,29.16666667,16.66666667,4.166666667,0,0,0.291328433
22.7707,6636.09,0.883218,6.3272601509,50,0,40.625,6.25,3.125,0,0,0.3136434881
20.44851,5025.62,0.846812,7.5056045817,52,0,24,20,4,0,0,0.294584788
26.94601,7698.85,0.934463,4.2649056084,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3250418058
22.40634,6855.64,0.864461,7.6509825826,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3839129564
52.56799,7610.33,0.941375,3.8028851163,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3320675132
20.61529,7569.75,0.934739,4.0947940711,50,0,26.92307692,15.38461538,7.692307692,0,0,0.2996368438
52.11995,7508.95,0.94758,3.7426849272,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3381301273
43.63069,7382.75,0.937508,4.1554522008,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3374900184
21.21435,6108.9,0.895677,6.0524661891,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.2862442294
37.6664,7313.22,0.945652,3.8965083456,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.329448984
60.21255,7348.97,0.957396,3.3073507877,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.360068914
39.11118,6003.16,0.945247,5.1781056084,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3642255327
20.88796,7418.42,0.927544,4.3011973305,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.2908668685
20.33927,7507.13,0.925701,4.2236409412,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.2907944858
39.08025,5889.48,0.946313,5.3550735566,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3661583895
59.86999,6792.58,0.951115,4.2148569815,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3508394533
20.88775,7344.09,0.903359,4.8134311672,42.85714286,0,37.14285714,17.14285714,2.857142857,0,0,0.2952640097
27.25725,7209.78,0.926228,4.4131490204,46.66666667,0,30,13.33333333,10,0,0,0.3019089939
28.1337,6350.85,0.916956,6.3496191352,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3396630571
58.55378,7584.55,0.958223,3.4687796542,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3874516722
22.51193,6980.85,0.858922,7.9450682436,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3872173973
46.04198,7243.31,0.93701,4.4458443707,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.3557478518
22.42376,6668.53,0.889131,6.9981120433,50,0,40.625,6.25,3.125,0,0,0.3677977595
46.681,7719.81,0.93593,4.6603225516,50,0,40.625,6.25,3.125,0,0,0.3814198987
39.77803,5892.22,0.93181,5.4639097507,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.3831694023
46.28462,7041.51,0.921969,5.1486991388,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.3445879154
25.24464,7482.06,0.938973,4.1223355715,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3419177409
42.55648,6872.44,0.939517,4.7155761774,53.33333333,0,30,13.33333333,3.333333333,0,0,0.3470075393
39.02002,5983.32,0.944995,5.137245041,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3633971655
25.97204,6428.89,0.940404,4.3040210781,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3117974188
26.6407,8250.55,0.953607,3.3333960364,57.14285714,0,35.71428571,6.12244898,1.020408163,0,0,0.3746741191
35.48781,7590.98,0.937324,4.274189082,57.14285714,0,35.71428571,4.761904762,2.380952381,0,0,0.3445039483
35.72071,9292.41,0.97212,2.1585289759,61.81818182,0,31.81818182,5.454545455,0.909090909,0,0,0.4832347711
26.11701,9060.3,0.958122,2.8734601574,61.29032258,0,32.25806452,4.838709677,1.612903226,0,0,0.3949198707
21.93889,6880.61,0.890967,5.3808623553,45,0,42.5,5,7.5,0,0,0.2955588231
23.26458,7036.84,0.913337,5.9734543274,50,0,35,7.5,7.5,0,0,0.3374681612
21.8925,6919.12,0.85577,8.9427304632,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.4305294843
33.25152,7492.82,0.949859,3.4310731233,50,0,30,7.5,12.5,0,0,0.3379772626
31.62303,6906.7,0.941801,3.7325179534,45,0,22.5,15,17.5,0,0,0.298828972
21.89689,6824.98,0.922088,4.9019478673,46.66666667,0,26.66666667,10,16.66666667,0,0,0.2829340277
24.13696,6842.12,0.924262,4.4478427944,44.82758621,0,31.03448276,13.79310345,10.34482759,0,0,0.2916208306
23.21132,7200.44,0.913145,4.9539543606,47.05882353,0,38.23529412,5.882352941,8.823529412,0,0,0.3026522542
24.39322,6677.49,0.928507,4.5465969106,48.14814815,0,22.22222222,18.51851852,11.11111111,0,0,0.2858060939
38.31783,4756.28,0.866022,7.8841463286,50,0,20.83333333,8.333333333,20.83333333,0,0,0.2753756831
31.56382,7343.12,0.921537,5.5834555307,52.63157895,0,39.47368421,0,7.894736842,0,0,0.3585463385
26.56376,7160.84,0.90709,5.6771537533,52.63157895,0,39.47368421,0,7.894736842,0,0,0.333128133
20.06248,5527.68,0.819828,9.1160976938,52.63157895,0,39.47368421,0,7.894736842,0,0,0.3745534464
27.24911,7278.56,0.935122,4.4797419506,52.94117647,0,38.23529412,5.882352941,2.941176471,0,0,0.3545205176
25.31786,7496.87,0.936973,4.4495294403,60,0,36.66666667,0,3.333333333,0,0,0.3598220167
46.28905,7528.63,0.930257,4.6100919135,55.55555556,0,41.66666667,0,2.777777778,0,0,0.3635942668
26.0172,6889.02,0.899126,5.1389712582,52.38095238,0,45.23809524,0,2.380952381,0,0,0.3182967832
41.19536,6340.13,0.940782,5.5217057943,56.25,0,31.25,3.125,9.375,0,0,0.3876932937
31.41469,6460.6,0.925788,5.3538142582,52.94117647,0,26.47058824,5.882352941,14.70588235,0,0,0.3201254149
22.00013,5108.65,0.83983,9.8857223301,52.94117647,0,26.47058824,5.882352941,14.70588235,0,0,0.3549244585
39.77966,6433.75,0.921288,5.5421703152,52.94117647,0,26.47058824,5.882352941,14.70588235,0,0,0.3158309152
29.05951,5444.91,0.912363,5.6942375491,47.36842105,0,18.42105263,10.52631579,23.68421053,0,0,0.2754777872
31.3162,6721.76,0.927376,4.4563741376,56.25,0,31.25,3.125,9.375,0,0,0.3048521282
20.7983,7211.09,0.90223,5.8968174144,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,0.3231996351
41.75952,7234.42,0.926214,5.1162547404,52.94117647,0,38.23529412,5.882352941,2.941176471,0,0,0.3543804519
45.68393,7218.22,0.930631,4.7491407054,52.94117647,0,38.23529412,5.882352941,2.941176471,0,0,0.3521308257
39.33246,7044.73,0.934534,4.395386952,50,0,34.375,12.5,3.125,0,0,0.3340596292
29.67999,7040.15,0.928017,4.3624831838,50,0,34.375,12.5,3.125,0,0,0.3119632383
29.08852,6581.89,0.928943,5.0270782004,52.94117647,0,26.47058824,5.882352941,14.70588235,0,0,0.3207466171
27.05309,6494.37,0.91594,5.1643863741,52.94117647,0,26.47058824,5.882352941,14.70588235,0,0,0.2887840062
23.44454,6718.73,0.933849,5.389270926,57.57575758,0,33.33333333,6.060606061,3.03030303,0,0,0.3636992364
30.70143,6801.25,0.938493,5.0189921728,57.57575758,0,33.33333333,6.060606061,3.03030303,0,0,0.3748566359
35.91191,5712.08,0.949248,4.3355264349,50,0,21.875,12.5,15.625,0,0,0.3651180102
23.98428,6730.23,0.929218,4.9223848608,56.25,0,28.125,6.25,9.375,0,0,0.3125556651
35.42481,6609.75,0.9497,4.6290990096,57.14285714,0,25,14.28571429,3.571428571,0,0,0.3572533529
23.69316,5169.96,0.874053,10.3229526329,59.09090909,0,27.27272727,4.545454545,9.090909091,0,0,0.4541815378
29.3395,4018.42,0.812808,18.4822833721,50,0,36.11111111,5.555555556,8.333333333,0,0,1.0031874453
23.64003,4677.28,0.822795,10.2293805627,60,0,30,6.666666667,3.333333333,0,0,0.4735588324
21.74394,5426.06,0.910032,8.7925126087,55.55555556,0,27.77777778,11.11111111,5.555555556,0,0,0.4410768239
30.9873,5481.64,0.853645,7.7031544369,50,0,20,15,15,0,0,0.3027489288
27.54325,5548,0.85952,8.171598007,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,0.3733856888
33.23746,5721.28,0.903627,8.6111000617,50,0,30,15,5,0,0,0.4072224583
21.95472,5797.88,0.899243,6.8029307697,50,0,30,15,5,0,0,0.3150035391
35.41783,7243.88,0.941049,5.2450101892,58.82352941,0,38.23529412,0,2.941176471,0,0,0.4021191178
23.46528,5537.01,0.832259,10.2729207316,53.84615385,0,42.30769231,0,3.846153846,0,0,0.4109347336
22.5881,6176.89,0.909825,4.9586337104,43.75,0,28.125,6.25,21.875,0,0,0.2620256329
26.98107,7543.32,0.866327,7.0248787984,47.61904762,0,42.85714286,7.142857143,2.380952381,0,0,0.3839650607
24.94828,7136.91,0.928493,4.0545054192,41.66666667,0,35.41666667,12.5,10.41666667,0,0,0.3009481513
22.72411,7117.64,0.925354,3.7575076906,41.66666667,0,35.41666667,12.5,10.41666667,0,0,0.2838147503
21.47719,5726.41,0.84381,6.7642545426,41.66666667,0,35.41666667,12.5,10.41666667,0,0,0.2658853668
26.63077,7843.5,0.939804,3.413735323,47.61904762,0,38.0952381,7.142857143,7.142857143,0,0,0.3235162676
21.80223,6670.66,0.877856,6.3464607257,50,0,30,7.5,12.5,0,0,0.3015688798
22.00793,5621.72,0.851527,7.1420335503,45.45454545,0,34.09090909,9.090909091,11.36363636,0,0,0.2778016145
21.62019,6759.45,0.925549,4.504800149,47.61904762,0,26.19047619,9.523809524,16.66666667,0,0,0.2821997595
21.43792,7044.41,0.92619,4.015886394,43.47826087,0,28.26086957,13.04347826,15.2173913,0,0,0.2751867116
25.14709,6661.17,0.921518,4.5249136786,48.27586207,0,31.03448276,6.896551724,13.79310345,0,0,0.2839463005
20.67515,6427.89,0.866978,7.7513575859,50,0,34.09090909,9.090909091,6.818181818,0,0,0.3556520505
21.51321,7986.93,0.939483,3.7220907173,48.8372093,0,39.53488372,9.302325581,2.325581395,0,0,0.341615326
24.76845,7420.26,0.934755,3.7919749621,42.85714286,0,30.95238095,14.28571429,11.9047619,0,0,0.2990065918
21.03567,6977.61,0.93768,3.7501623055,45,0,22.5,15,17.5,0,0,0.2849359875
26.0079,7472.73,0.945414,3.4728850221,47.36842105,0,34.21052632,15.78947368,2.631578947,0,0,0.3348877483
20.55899,5892.54,0.824787,8.6750906441,46.875,0,37.5,9.375,6.25,0,0,0.4239973534
20.27244,4996.65,0.818721,10.7321809733,47.05882353,0,32.35294118,11.76470588,8.823529412,0,0,0.5469896506
22.81508,6614.09,0.919476,4.4283024635,44.82758621,0,31.03448276,13.79310345,10.34482759,0,0,0.2772137477
22.25347,7307.21,0.90568,4.8138204122,47.05882353,0,38.23529412,5.882352941,8.823529412,0,0,0.2816077725
21.00223,7048.13,0.895739,5.3281039049,41.17647059,0,32.35294118,11.76470588,14.70588235,0,0,0.2704649653
24.62689,6595.13,0.933205,4.1458114283,46.15384615,0,26.92307692,15.38461538,11.53846154,0,0,0.2821304052
27.42911,7051.74,0.858349,7.6400004596,50,0,43.18181818,4.545454545,2.272727273,0,0,0.4069437509
20.9358,5079.49,0.855265,7.7505167799,50,0,29.16666667,8.333333333,12.5,0,0,0.3298959021
21.12061,5911.26,0.845348,8.7400633185,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3923504125
41.24276,6881.94,0.949643,3.6309282506,46.66666667,0,30,6.666666667,16.66666667,0,0,0.3448615719
32.91566,8211.75,0.959405,2.8974159671,52.63157895,0,36.84210526,7.894736842,2.631578947,0,0,0.4051204172
41.48787,7267.81,0.917581,5.3805206616,50,0,35.71428571,10.71428571,3.571428571,0,0,0.332009467
32.97088,8364.42,0.942136,3.2953125833,50,0,43.75,4.166666667,2.083333333,0,0,0.3736563434
23.4555,7061.69,0.897246,6.2371217458,52.63157895,0,31.57894737,7.894736842,7.894736842,0,0,0.3318056027
20.76021,7091.61,0.922488,4.5628429041,50,0,27.5,10,12.5,0,0,0.2817798241
27.28988,6385.97,0.862917,7.484976273,50,0,27.5,10,12.5,0,0,0.3448789618
30.98158,7348.12,0.923892,5.8886774213,52.63157895,0,31.57894737,7.894736842,7.894736842,0,0,0.3591489915
39.91478,6929.04,0.951536,4.5987175975,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4188144923
25.73242,7745.59,0.93987,3.8068635633,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.328249238
29.45752,7790.4,0.918758,5.2694246808,50,0,37.5,10,2.5,0,0,0.343892187
58.01503,7617.22,0.967916,2.9224798969,47.36842105,0,34.21052632,15.78947368,2.631578947,0,0,0.4682431563
20.64939,7059.83,0.926396,4.8416218876,50,0,27.5,10,12.5,0,0,0.2978112202
27.54107,6120.94,0.865037,7.2029449934,50,0,27.5,10,12.5,0,0,0.3340855821
50.082,7486.85,0.965763,3.0718254136,55.55555556,0,25,11.11111111,8.333333333,0,0,0.402943859
24.26596,7371.62,0.939544,4.1610363839,53.57142857,0,28.57142857,10.71428571,7.142857143,0,0,0.3199138115
20.19909,5775.43,0.864746,8.1781335324,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.397995906
26.77892,7117.79,0.929864,5.0813153958,50,0,36.11111111,11.11111111,2.777777778,0,0,0.359026435
36.62698,6939.46,0.948308,4.9574431382,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.3862107678
44.05059,7403.51,0.944901,4.3633803329,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.3510142732
20.52842,6339.68,0.884908,6.9557319162,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.3440534768
27.23774,7289.65,0.932587,5.1411270524,48.57142857,0,34.28571429,14.28571429,2.857142857,0,0,0.3659366178
20.11666,7065.43,0.917566,5.6280755061,50,0,26.47058824,11.76470588,11.76470588,0,0,0.313064084
21.65531,5106.35,0.870468,8.1730317561,50,0,26.47058824,11.76470588,11.76470588,0,0,0.3676637054
20.1484,6190.21,0.874911,7.5497362278,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.3459422185
25.79942,6981.44,0.947276,5.0859036363,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.3793832096
21.36225,7724.94,0.942081,3.712078997,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3142864752
22.13447,7428.95,0.908018,5.294046655,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2989375574
57.51739,7559.88,0.95188,3.7423453111,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3813187869
25.87294,7945.33,0.94871,4.0848534056,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3824450328
24.47936,8052.92,0.92452,4.2685224845,50,0,40.625,6.25,3.125,0,0,0.3252891636
25.57292,7662.57,0.939852,4.1968193683,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.3640201222
27.37539,7606.31,0.9495,3.5531317925,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.3490787198
27.1902,6849.23,0.932671,4.7154499482,52,0,24,20,4,0,0,0.3215203046
40.93572,6400.72,0.955849,4.7581088959,52,0,24,20,4,0,0,0.4090339807
27.05507,7671.31,0.948553,3.7292259559,52,0,24,20,4,0,0,0.3414748706
20.73903,7292.43,0.898217,5.8327809895,52,0,24,20,4,0,0,0.3059238494
22.9024,6571.43,0.886084,5.889285548,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.2999335397
25.06114,7667.76,0.951054,4.055823444,50,0,26.92307692,15.38461538,7.692307692,0,0,0.364283667
23.28994,6775.05,0.898642,5.7656441235,50,0,26.92307692,15.38461538,7.692307692,0,0,0.2955526208
38.3752,6568.52,0.946597,5.3019839729,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.391743521
41.25471,6319.73,0.953979,4.6723936269,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4105164477
21.47274,6844.96,0.897012,6.3478575437,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.3069946154
39.99756,6157.97,0.949769,5.0854615415,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.3813094088
33.71786,7086.12,0.942588,4.6363730031,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3386365165
33.44131,7554.11,0.935974,4.2904936657,43.75,0,34.375,12.5,9.375,0,0,0.3442531258
22.25803,6166.81,0.885521,6.8869332969,43.75,0,34.375,12.5,9.375,0,0,0.3206056848
24.29742,6350.96,0.87667,7.3263866605,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.3328439327
22.84272,7184.71,0.925476,4.8731268916,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.2913744017
20.05835,6101.7,0.874514,7.1667295356,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3141034592
44.26667,7421.42,0.939827,4.0782399282,46.66666667,0,30,13.33333333,10,0,0,0.3316778514
24.47561,5944.78,0.889773,6.9227301289,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3244525595
39.93064,6891.63,0.94098,5.6327672177,50,0,40.625,6.25,3.125,0,0,0.4515519783
