PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 1 bar (mol/kg)
11.60893,12.33314,4598.32,0.739818,0.469654717,2.8359376039,54.63917526,0,37.11340206,8.24742268,0,0,0,0.04995009
11.16504,12.4566,4955.43,0.733828,0.444050117,2.7377298272,50.51546392,0,41.2371134,8.24742268,0,0,0,0.0516772017
11.16719,12.42934,6901.11,0.767031,0.381865605,2.4062124221,50.56179775,0,44.94382022,4.494382022,0,0,0,0.0599324985
9.34977,10.36886,4776.21,0.7002,0.475139722,2.8752829689,50.47619048,0,41.9047619,7.619047619,0,0,0,0.0459321586
11.30774,12.11126,4907.17,0.729913,0.447911586,2.7089954678,50.53763441,0,38.70967742,8.602150538,2.150537634,0,0,0.0511573208
9.16852,11.10832,4381.6,0.668904,0.478551429,2.7279445494,48.62385321,0,44.03669725,7.339449541,0,0,0,0.0437863877
9.41042,12.96546,4573.69,0.757294,0.42610421,2.2768700675,51.72413793,0,36.7816092,9.195402299,2.298850575,0,0,0.0507412922
9.41042,12.95868,2564.44,0.58869,0.639156315,3.7288278513,51.72413793,0,36.7816092,9.195402299,2.298850575,0,0,0.0312310745
10.0991,12.58463,5727.54,0.774187,0.393850498,2.4528346169,50.68493151,0,38.35616438,10.95890411,0,0,0,0.0587650223
7.70904,10.81449,4724.74,0.680884,0.525133998,3.4642107707,50.68493151,0,38.35616438,10.95890411,0,0,0,0.0434617795
11.33575,12.79504,5783.6,0.775,0.37244227,2.1330848695,49.36708861,0,40.50632911,10.12658228,0,0,0,0.0588897942
9.59621,11.2454,5653.09,0.761651,0.45315206,2.4629220401,48.23529412,0,32.94117647,9.411764706,9.411764706,0,0,0.050276405
10.39454,11.85103,6917.67,0.759172,0.390398297,2.3186459201,48.23529412,0,42.35294118,9.411764706,0,0,0,0.0568968326
12.39352,13.99731,5897.06,0.794165,0.371208444,2.1266682998,48.05194805,0,38.96103896,12.98701299,0,0,0,0.0601205478
8.89402,12.60039,5611.56,0.78315,0.386593578,2.1915024721,52,0,34.66666667,13.33333333,0,0,0,0.0583386464
11.14527,12.36665,5517.21,0.765428,0.391989233,2.1917888226,48.14814815,0,39.50617284,9.87654321,2.469135802,0,0,0.0554984477
9.04579,11.33662,6667.6,0.795508,0.390006299,2.2482974199,50.64935065,0,36.36363636,10.38961039,2.597402597,0,0,0.0593042301
10.59819,12.17405,5048.32,0.742506,0.430664028,2.3121859797,53.24675325,0,31.16883117,15.58441558,0,0,0,0.050501828
8.92182,12.97747,4970.53,0.761668,0.412382214,2.2594751714,49.36708861,0,35.44303797,10.12658228,5.063291139,0,0,0.0523549187
10.99924,13.01591,5278.37,0.766339,0.410724461,2.1576572354,48.05194805,0,33.76623377,12.98701299,5.194805195,0,0,0.0525381602
9.20042,11.86552,5425.44,0.75363,0.374604581,2.2414781821,50.56179775,0,44.94382022,4.494382022,0,0,0,0.0563862742
6.4841,11.5359,3058.15,0.579747,0.561906871,3.7868054052,50.56179775,0,44.94382022,4.494382022,0,0,0,0.0347752434
10.61021,11.78141,5904.28,0.737914,0.429447282,2.4472766564,46.06741573,0,40.4494382,8.988764045,4.494382022,0,0,0.0511243066
9.04514,11.90629,5686.02,0.762111,0.410686072,2.2802422623,48.14814815,0,37.03703704,12.34567901,2.469135802,0,0,0.0530832835
8.37738,9.79023,6445.94,0.786421,0.393768387,2.2978287795,50.68493151,0,38.35616438,10.95890411,0,0,0,0.0594456019
10.32043,14.04751,5403.77,0.791795,0.35569407,2.0411349791,50.68493151,0,38.35616438,10.95890411,0,0,0,0.0613483743
9.00558,10.00534,6297.48,0.757049,0.417126398,2.5108923798,49.36708861,0,40.50632911,10.12658228,0,0,0,0.0553264856
11.38466,13.26117,5714.5,0.770562,0.372667001,2.1107532114,49.36708861,0,40.50632911,10.12658228,0,0,0,0.058556584
10.32275,13.0135,5359.74,0.752037,0.392780092,2.1349912735,48.14814815,0,39.50617284,9.87654321,2.469135802,0,0,0.0547003041
11.43352,12.85706,5943.47,0.748282,0.404744158,2.3304881114,49.42528736,0,41.37931034,9.195402299,0,0,0,0.0539635058
9.02623,12.19663,4675.63,0.740464,0.457212486,2.3379619721,48.23529412,0,32.94117647,9.411764706,9.411764706,0,0,0.0472501806
9.68707,12.72508,5539.1,0.794276,0.356444227,2.0549701673,50.68493151,0,38.35616438,10.95890411,0,0,0,0.0613804435
9.68703,12.69126,3481.83,0.649706,0.53466634,3.4093132921,50.68493151,0,38.35616438,10.95890411,0,0,0,0.04012688
9.77301,11.45135,7158.96,0.795017,0.373416829,2.2015051097,49.36708861,0,40.50632911,10.12658228,0,0,0,0.0625177047
10.50951,12.50886,5176.03,0.764002,0.412927732,2.3137697564,52.94117647,0,37.64705882,9.411764706,0,0,0,0.052662065
11.83222,13.22772,6520.21,0.799176,0.348527192,2.0851239564,53.24675325,0,41.55844156,5.194805195,0,0,0,0.0648511263
11.30518,13.09702,6111.43,0.760547,0.381843041,2.3052262317,50.56179775,0,44.94382022,4.494382022,0,0,0,0.0580350722
7.42118,11.47092,5947.8,0.79256,0.400833111,2.1654325908,50.76923077,0,36.92307692,12.30769231,0,0,0,0.0576693025
7.12431,12.13042,5793.1,0.788553,0.395289762,2.1893183298,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0576038811
12.97435,15.51954,6117.85,0.76679,0.408598012,2.6181193372,53.89830508,0,40.6779661,5.423728814,0,0,0,0.0566314021
3.90572,6.83687,1647.08,0.48193,0.706899432,4.4441425319,58.33333333,0,33.33333333,4.166666667,4.166666667,0,0,0.0305612728
12.58384,14.85336,4899.15,0.766538,0.440214711,2.3048077756,52.47524752,0,27.72277228,7.920792079,11.88118812,0,0,0.0507631397
12.50759,15.20799,4813.49,0.776077,0.447088185,2.3156833256,50.51546392,0,24.74226804,12.37113402,12.37113402,0,0,0.0501135942
9.09786,9.91594,4526.31,0.75264,0.527133266,2.8946450107,55.55555556,0,24.69135802,9.87654321,9.87654321,0,0,0.0457521599
5.58475,8.1683,4296.88,0.686814,0.566425824,3.3829839005,51.64835165,0,32.96703297,10.98901099,4.395604396,0,0,0.0412750693
10.41158,11.825,5100.5,0.783033,0.403945651,2.2704954898,52.47524752,0,35.64356436,7.920792079,3.96039604,0,0,0.0554586259
5.2575,7.96536,3543.44,0.636984,0.605918477,3.5754262699,52.47524752,0,35.64356436,7.920792079,3.96039604,0,0,0.0368546186
8.68929,9.60435,5136.95,0.754915,0.448578654,2.4471224438,52,0,32,10.66666667,5.333333333,0,0,0.0496982382
8.7203,9.65897,5132.15,0.765295,0.450118853,2.4187262083,50.68493151,0,30.1369863,13.69863014,5.479452055,0,0,0.0505179226
8.79158,9.79177,4910.41,0.760173,0.467712767,2.4751913319,53.42465753,0,27.39726027,10.95890411,8.219178082,0,0,0.0483101274
8.56878,9.00589,4240.88,0.70748,0.511643807,2.7060464895,56.16438356,0,21.91780822,16.43835616,5.479452055,0,0,0.0432702637
8.73132,9.57878,4720.64,0.757385,0.49057889,2.5141625477,50.68493151,0,24.65753425,13.69863014,10.95890411,0,0,0.0457156977
8.76198,9.99031,4849.55,0.747821,0.495093035,2.7021944216,50.64935065,0,28.57142857,12.98701299,7.792207792,0,0,0.046683543
9.35398,10.01756,5603.2,0.792957,0.42900031,2.3623680819,53.62318841,0,28.98550725,11.5942029,5.797101449,0,0,0.0549153394
8.59123,9.98742,4965.69,0.74856,0.469960348,2.5733569565,50.64935065,0,31.16883117,10.38961039,7.792207792,0,0,0.0474820621
9.18276,10.077,5501.82,0.7915,0.429299956,2.3341618969,53.62318841,0,28.98550725,11.5942029,5.797101449,0,0,0.0544665465
9.11422,10.05431,5193.63,0.76691,0.464277171,2.5791928088,53.24675325,0,31.16883117,5.194805195,10.38961039,0,0,0.0503786134
12.12654,15.26277,5667.4,0.776065,0.443484123,2.7173949573,56.18374558,0,33.92226148,5.653710247,4.240282686,0,0,0.0530789741
7.33072,10.83691,5663.88,0.781651,0.402843178,2.2486852683,56.16438356,0,35.61643836,8.219178082,0,0,0,0.0564140398
8.89238,11.53879,4652.93,0.779058,0.438343907,2.3836582264,60.90225564,0,33.08270677,6.015037594,0,0,0,0.0534553159
4.38335,7.37794,2083.1,0.476929,0.653167382,4.258104115,60.86956522,0,34.7826087,4.347826087,0,0,0,0.0343310403
11.06292,12.075,5638.07,0.77247,0.388504415,2.4335466803,52.68817204,0,43.01075269,4.301075269,0,0,0,0.0597619062
8.79498,12.25964,5177.54,0.770615,0.416544207,2.2876185027,54.63917526,0,28.86597938,8.24742268,8.24742268,0,0,0.0522899646
9.69968,13.2574,4804.94,0.770481,0.417280828,2.2021299268,54.63917526,0,28.86597938,8.24742268,8.24742268,0,0,0.052286511
11.65724,13.46003,4779.89,0.798991,0.36618779,1.9764620577,57.64705882,0,28.23529412,14.11764706,0,0,0,0.060262937
9.43513,10.76915,4455.78,0.742385,0.457734737,2.5261355001,57.64705882,0,28.23529412,14.11764706,0,0,0,0.0498192824
16.7623,18.90222,3771.62,0.735,0.447651615,2.6756352142,56.16438356,0,30.1369863,8.219178082,5.479452055,0,0,0.0485296943
10.83962,13.88524,4411.65,0.755674,0.415228786,2.451794362,58.90410959,0,30.1369863,8.219178082,2.739726027,0,0,0.0534807045
5.57499,8.10138,4007.45,0.662016,0.553638381,3.4235768151,58.90410959,0,30.1369863,8.219178082,2.739726027,0,0,0.0415473092
5.96634,18.01879,4381.79,0.739249,0.453800409,2.7156556299,52.47524752,0,35.64356436,7.920792079,3.96039604,0,0,0.0494165365
6.75137,10.53627,4722.24,0.728079,0.469660833,2.6933944069,56.62650602,0,33.73493976,9.638554217,0,0,0,0.0479980964
8.15731,19.55708,5961.83,0.792604,0.380314232,2.2962033657,56.62650602,0,33.73493976,9.638554217,0,0,0,0.0585170326
7.76029,14.10617,5224.53,0.792901,0.407852363,2.3161736885,59.5505618,0,31.46067416,8.988764045,0,0,0,0.0556786071
6.89006,19.75938,5114.88,0.770718,0.419500158,2.5629733348,59.5505618,0,31.46067416,8.988764045,0,0,0,0.0543276565
8.30135,13.26229,5770.86,0.791048,0.384295476,2.1934651847,55.05617978,0,35.95505618,8.988764045,0,0,0,0.0580345614
7.05601,19.7264,5689.76,0.761011,0.396444399,2.4126350602,55.05617978,0,35.95505618,8.988764045,0,0,0,0.0545030364
7.11389,19.41824,5790.44,0.777581,0.396191422,2.4151793732,54.02298851,0,34.48275862,11.49425287,0,0,0,0.0580082051
11.20389,12.19395,4378.43,0.761125,0.444267188,2.5929733112,54.63917526,0,37.11340206,8.24742268,0,0,0,0.0531219035
5.75396,19.77953,4874.89,0.724206,0.426927429,2.6364734985,52.47524752,0,39.6039604,7.920792079,0,0,0,0.0502889789
7.69246,14.66925,4683.44,0.736972,0.416473066,2.1997856363,55.29411765,0,28.23529412,9.411764706,7.058823529,0,0,0.0545585586
5.77377,19.80477,5337.7,0.78677,0.429742906,2.5154531169,55.29411765,0,28.23529412,9.411764706,7.058823529,0,0,0.0536767157
11.57815,14.45642,4494.78,0.785228,0.377241078,2.0420876184,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0578019559
8.0459,9.53415,4100.69,0.705696,0.502988104,2.816084804,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0432457845
6.22551,6.50176,2852.42,0.597586,0.628735131,3.6911726581,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0330791366
16.4035,17.13518,4068.38,0.763478,0.404000045,2.3263298241,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0540853073
7.12484,11.00288,5412.7,0.781242,0.429514771,2.3009047055,58.20895522,0,26.86567164,14.92537313,0,0,0,0.0533060915
10.09341,12.80097,4714.57,0.785961,0.406527379,2.3839399486,58.20895522,0,26.86567164,14.92537313,0,0,0,0.0548138292
5.8986,8.27217,4205.74,0.707583,0.542036505,3.2982705351,58.20895522,0,26.86567164,14.92537313,0,0,0,0.0435116146
9.64611,11.80669,5235.84,0.767896,0.414487391,2.4379524565,53.42465753,0,32.87671233,10.95890411,2.739726027,0,0,0.0538060469
6.08157,7.24788,4191.98,0.673786,0.552649855,3.4583118054,53.42465753,0,32.87671233,10.95890411,2.739726027,0,0,0.0409263655
10.43223,11.58278,4565.68,0.750678,0.439160516,2.5636857389,59.42028986,0,23.1884058,17.39130435,0,0,0,0.0517686953
5.68236,7.72185,3950.87,0.657414,0.585547355,3.5400451052,59.42028986,0,23.1884058,17.39130435,0,0,0,0.0405930428
10.10354,11.76579,5180.93,0.769763,0.414457151,2.4691042767,53.42465753,0,32.87671233,10.95890411,2.739726027,0,0,0.0537733241
5.8165,7.18589,4093.57,0.676576,0.552609535,3.5249319897,53.42465753,0,32.87671233,10.95890411,2.739726027,0,0,0.0412503209
10.85384,13.04347,4401.81,0.748889,0.434106246,2.3965357826,53.62318841,0,26.08695652,14.49275362,5.797101449,0,0,0.0504828088
5.55669,8.17851,3923.24,0.652502,0.578808328,3.340077332,53.62318841,0,26.08695652,14.49275362,5.797101449,0,0,0.0396107063
9.32214,16.50029,3902.92,0.727892,0.405637734,2.4228188866,55.55555556,0,39.50617284,4.938271605,0,0,0,0.050741081
8.24288,9.32633,3129.96,0.619613,0.540850312,3.4517659151,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0375438937
4.64871,5.35131,1564.05,0.476535,0.67606289,4.8597685988,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0262658154
5.67401,17.56285,6648.33,0.79099,0.382403801,2.2862627033,50.61728395,0,34.56790123,9.87654321,4.938271605,0,0,0.0584888694
6.38895,19.51312,5909.59,0.773496,0.394073457,2.348473098,49.42528736,0,36.7816092,13.79310345,0,0,0,0.0563851586
11.99097,12.79774,4677.76,0.771854,0.416564686,2.3180124072,49.42528736,0,36.7816092,13.79310345,0,0,0,0.0543390168
8.98471,13.98292,5536.82,0.794242,0.388387884,2.0784556219,51.80722892,0,33.73493976,9.638554217,4.819277108,0,0,0.056079164
6.85065,9.19844,5424.86,0.741419,0.468046982,2.6372848081,51.80722892,0,33.73493976,9.638554217,4.819277108,0,0,0.0491049489
6.94085,18.95584,5911.87,0.766202,0.395451047,2.2105893651,51.80722892,0,33.73493976,9.638554217,4.819277108,0,0,0.054255939
10.15696,13.72831,4891.9,0.768658,0.397592273,2.2961960509,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0558400568
5.97114,8.19155,4528.7,0.68273,0.530123031,3.2249256202,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0437904554
16.00103,17.47451,4399.33,0.771183,0.422386674,2.5817178103,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0533747361
16.52628,17.91337,4099.24,0.744357,0.419676247,2.5410778151,54.92957746,0,33.8028169,11.26760563,0,0,0,0.0524741413
10.33004,14.82992,3328.57,0.734917,0.48301854,2.5720876035,53.24675325,0,25.97402597,10.38961039,10.38961039,0,0,0.0439697661
7.5126,9.33326,2700.06,0.633659,0.64402472,3.6230390591,53.24675325,0,25.97402597,10.38961039,10.38961039,0,0,0.0328133202
4.27903,5.26935,1324.73,0.497557,0.805030899,5.003489317,53.24675325,0,25.97402597,10.38961039,10.38961039,0,0,0.0236730896
11.30528,12.75186,4748.95,0.766389,0.413156547,2.3210592345,49.45054945,0,39.56043956,8.791208791,2.197802198,0,0,0.0546598631
16.58652,18.74513,5292.39,0.791945,0.397088052,2.531131002,56.92307692,0,30.76923077,12.30769231,0,0,0,0.058801573
7.01376,9.80028,6275.48,0.797074,0.41343401,2.4484077494,54.92957746,0,33.8028169,11.26760563,0,0,0,0.0588292663
9.26763,13.28395,5376.25,0.788735,0.394339205,2.3925380745,54.92957746,0,33.8028169,11.26760563,0,0,0,0.0579834093
6.63435,8.4439,4416.4,0.701803,0.525785606,3.3690196604,54.92957746,0,33.8028169,11.26760563,0,0,0,0.0442395256
16.62807,18.78621,4583.15,0.761601,0.414717619,2.5866490821,54.92957746,0,33.8028169,11.26760563,0,0,0,0.054217537
8.29699,10.20988,5347.73,0.774547,0.453158155,2.7308979712,58.44155844,0,31.16883117,10.38961039,0,0,0,0.0545040431
9.68886,13.34617,5385.59,0.797627,0.396822605,2.384176479,53.62318841,0,31.88405797,14.49275362,0,0,0,0.0588728814
6.71767,8.53749,4491.95,0.716144,0.529096806,3.3347148564,53.62318841,0,31.88405797,14.49275362,0,0,0,0.0455146132
16.6174,18.79295,4664.65,0.769699,0.416625489,2.5606491465,53.62318841,0,31.88405797,14.49275362,0,0,0,0.0546682479
16.613,17.98336,4540.84,0.775521,0.39288423,2.5115517226,59.42028986,0,34.7826087,5.797101449,0,0,0,0.0571822245
9.58845,13.04699,5067.23,0.782705,0.414931657,2.4543490092,56.16438356,0,32.87671233,5.479452055,5.479452055,0,0,0.0559499621
11.61638,14.61851,5201.54,0.789481,0.360114725,2.1890689499,58.7628866,0,37.11340206,4.12371134,0,0,0,0.0620435025
8.10773,12.111,4824.05,0.770454,0.425873954,2.541281254,62.39316239,0,34.18803419,3.418803419,0,0,0,0.0537891636
7.53243,8.95787,5573.98,0.770779,0.428773315,2.3606177998,53.24675325,0,38.96103896,5.194805195,2.597402597,0,0,0.0539988977
6.53003,8.20898,6031.03,0.749474,0.473383436,2.8475495341,51.89873418,0,40.50632911,7.594936709,0,0,0,0.0514267034
6.57891,8.49991,5288.69,0.772634,0.511260539,2.91892232,54.66666667,0,32,8,5.333333333,0,0,0.0495438011
4.31468,7.03889,1784.89,0.417622,0.670667376,4.3383757718,56,0,40,4,0,0,0,0.0293949578
4.28091,6.79313,1305.75,0.371196,0.731317398,4.5558219363,58.33333333,0,33.33333333,4.166666667,4.166666667,0,0,0.0267823129
6.18572,8.35265,4534.44,0.754372,0.552758599,3.0177956339,54.66666667,0,29.33333333,5.333333333,10.66666667,0,0,0.0440903194
6.34362,7.94312,5086.08,0.686028,0.501635112,2.9425836531,44.08602151,0,43.01075269,12.90322581,0,0,0,0.044137622
11.81637,12.90224,6503.63,0.782646,0.320838954,1.8459710436,48.51485149,0,47.52475248,3.96039604,0,0,0,0.065771052
10.09694,14.8275,6319.91,0.784287,0.332744417,2.041998814,48.51485149,0,47.52475248,3.96039604,0,0,0,0.065542555
10.6258,12.4997,6269.48,0.799825,0.387501499,1.8800143882,46.90265487,0,28.31858407,10.61946903,14.15929204,0,0,0.0557579222
9.03718,11.4554,6064.81,0.797301,0.371911016,2.0821930664,50.51546392,0,37.11340206,8.24742268,4.12371134,0,0,0.059353928
9.04865,13.50631,5599.97,0.76994,0.397139231,2.2482139497,48.62385321,0,40.36697248,7.339449541,3.669724771,0,0,0.0560441382
9.359,11.62468,4855.51,0.747521,0.436690051,2.4985553374,50.47619048,0,34.28571429,7.619047619,7.619047619,0,0,0.049539725
4.43058,5.76095,2884.03,0.578436,0.655035077,4.107670231,50.47619048,0,34.28571429,7.619047619,7.619047619,0,0,0.0318991283
11.10515,14.01666,6002,0.785543,0.35199415,2.0197500838,51.64835165,0,39.56043956,8.791208791,0,0,0,0.0614586245
11.12774,13.8313,5582.98,0.77978,0.363088855,2.0601736485,49.47368421,0,40,10.52631579,0,0,0,0.0601661538
10.69759,14.27814,5361.5,0.790719,0.389529455,2.1452705158,50.53763441,0,34.40860215,8.602150538,6.451612903,0,0,0.0560174495
7.99543,11.44611,5634.32,0.759252,0.418322659,2.5948506286,50.68493151,0,38.35616438,10.95890411,0,0,0,0.0555866085
8.97854,10.11154,5299.42,0.741156,0.452827178,2.5771138724,52.94117647,0,37.64705882,4.705882353,4.705882353,0,0,0.0491751623
9.05735,11.91859,6850.54,0.79657,0.347892838,1.9481578713,47.25274725,0,39.56043956,8.791208791,4.395604396,0,0,0.0635463489
10.13766,13.02225,6670.1,0.790475,0.343720961,1.9100460739,45.45454545,0,44.44444444,8.080808081,2.02020202,0,0,0.0645763785
6.42536,8.05133,5611.62,0.703253,0.46324918,2.8758697173,50.56179775,0,44.94382022,4.494382022,0,0,0,0.0488663596
7.69376,12.12185,5152.22,0.734724,0.446319074,2.6392113515,58.4,0,38.4,3.2,0,0,0,0.0496876661
6.80054,11.35242,5973.59,0.783435,0.410975722,2.2361253655,50.76923077,0,36.92307692,12.30769231,0,0,0,0.0561163816
6.69851,11.02699,5215.37,0.79135,0.449161559,2.2022238972,54.09836066,0,26.2295082,13.1147541,6.557377049,0,0,0.0516291155
6.98826,11.25122,6126.45,0.781544,0.399263511,2.2621363876,53.62318841,0,40.57971014,5.797101449,0,0,0,0.0575526496
6.65921,10.94753,5693.38,0.799013,0.441999688,2.3546847264,56.92307692,0,30.76923077,6.153846154,6.153846154,0,0,0.0537386804
11.64984,14.08599,5110.76,0.731952,0.44406962,2.7881766023,53.89830508,0,40.6779661,5.423728814,0,0,0,0.0510737328
10.78036,14.10463,5079.62,0.761493,0.471414523,2.9093689427,56.18374558,0,33.92226148,5.653710247,4.240282686,0,0,0.0508112372
15.53972,17.48974,4840.96,0.782322,0.425170308,2.2244991679,52.17391304,0,34.7826087,4.347826087,8.695652174,0,0,0.0521644804
12.06757,14.6327,4464.61,0.773341,0.449041161,2.369557741,52.17391304,0,34.7826087,4.347826087,8.695652174,0,0,0.0520891488
9.10144,14.14876,4532.12,0.774608,0.455146472,1.8012298899,48,0,20,8,24,0,0,0.0457690884
14.65102,16.31483,3152.69,0.722345,0.583472293,2.5753266971,48,0,20,8,24,0,0,0.036293442
6.79943,7.13502,3573.54,0.660125,0.697287696,3.2565649621,48,0,20,8,24,0,0,0.0321396643
7.61129,9.03641,3689.72,0.745204,0.559381479,2.8155204814,62.71186441,0,30.50847458,0,6.779661017,0,0,0.0428862862
9.31271,9.80776,4882.11,0.734646,0.457415349,2.0165749259,41.37931034,0,37.93103448,13.79310345,6.896551724,0,0,0.044824224
10.32995,16.71248,4389.48,0.761585,0.400298303,1.8357764627,41.37931034,0,37.93103448,13.79310345,6.896551724,0,0,0.0506119319
15.50202,16.82698,3251.64,0.701903,0.519345158,2.5231330387,41.37931034,0,37.93103448,13.79310345,6.896551724,0,0,0.0397295564
17.62377,19.19848,3967.95,0.779139,0.360542319,1.4065177524,41.37931034,0,37.93103448,13.79310345,6.896551724,0,0,0.0530208003
16.10847,19.26099,4321.59,0.774257,0.379425083,1.7310523657,41.37931034,0,37.93103448,13.79310345,6.896551724,0,0,0.0531508792
11.71251,13.14012,3479.7,0.704987,0.531144469,2.6630016823,41.37931034,0,37.93103448,13.79310345,6.896551724,0,0,0.039441206
9.24982,10.09305,4688.56,0.759057,0.468049699,1.9087816269,48,0,28,0,24,0,0,0.0444259747
10.35832,16.17011,4472.99,0.776965,0.411945216,1.6935653099,48,0,28,0,24,0,0,0.0500914243
15.46625,16.90506,3332.82,0.724408,0.529135391,2.426592188,48,0,28,0,24,0,0,0.0394588513
17.81177,19.8012,3778.74,0.798442,0.367796902,1.3076860089,48,0,28,0,24,0,0,0.0533558401
16.0276,19.27487,4386.18,0.792559,0.393220955,1.5947551389,48,0,28,0,24,0,0,0.0518503212
11.30842,13.25578,3303.75,0.720746,0.560218224,2.6137247297,48,0,28,0,24,0,0,0.0384713264
10.02251,16.08659,4174.62,0.712392,0.39284109,1.8274234737,48.48484848,0,45.45454545,0,6.060606061,0,0,0.0482074535
