LCD (Å),Sacc (m2/gr),Porosity,Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 10 bar (mol/kg)
10.43803,5199.23,0.78324,2.6131015418,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4613912
11.7223,4515.06,0.758333,2.6616192622,54.05405405,0,27.02702703,13.51351351,5.405405405,0,0,0.4283551029
12.5524,4857.15,0.780739,2.7550408062,54.05405405,0,27.02702703,13.51351351,5.405405405,0,0,0.4398442109
10.69342,4855.14,0.783008,2.5462617829,51.72413793,0,31.03448276,13.79310345,3.448275862,0,0,0.4582741721
10.08047,4098.25,0.735511,2.7788692995,51.72413793,0,31.03448276,13.79310345,3.448275862,0,0,0.3804199136
10.02342,4731.22,0.797561,3.0936767027,51.61290323,0,25.80645161,16.12903226,6.451612903,0,0,0.4240033958
13.49811,5522.75,0.778267,2.1272136334,46.51162791,0,37.20930233,11.62790698,4.651162791,0,0,0.5135171657
9.66284,5724.48,0.789577,3.0189399938,51.61290323,0,32.25806452,16.12903226,0,0,0,0.451268244
9.55909,5174.3,0.776247,3.1609654592,50,0,31.25,15.625,3.125,0,0,0.4205974637
9.55404,5101.5,0.777176,3.0617158718,50,0,31.25,15.625,3.125,0,0,0.4244727641
9.48745,5915.1,0.755422,2.8308458345,48.48484848,0,42.42424242,9.090909091,0,0,0,0.475644194
11.59828,4828.19,0.724911,2.4638271957,48.48484848,0,42.42424242,9.090909091,0,0,0,0.4588017462
6.64594,2389.71,0.496397,4.2702392097,48.48484848,0,42.42424242,9.090909091,0,0,0,0.216477737
15.59673,5469.92,0.785368,2.1067037332,46.51162791,0,41.86046512,11.62790698,0,0,0,0.5596127215
7.71938,4352.15,0.734485,3.5127857731,48.57142857,0,28.57142857,14.28571429,8.571428571,0,0,0.3291257799
9.42475,5075.17,0.766687,3.0622213258,50,0,31.25,15.625,3.125,0,0,0.4116382028
9.48193,4956.53,0.776719,2.9926314357,50,0,31.25,15.625,3.125,0,0,0.422917224
11.55432,5131.19,0.772247,1.9193692796,48,0,32,20,0,0,0,0.5124009574
8.01453,2984.76,0.58113,2.9889560515,48,0,32,20,0,0,0,0.2654557954
13.08369,4629.54,0.766564,1.7088658898,48,0,32,20,0,0,0,0.4981769723
8.32037,3649.64,0.609786,2.9036445433,48,0,32,20,0,0,0,0.2714346034
6.52434,1626.45,0.377967,3.3375441175,48,0,32,20,0,0,0,0.1229147777
9.37745,4678.09,0.743398,2.9963100198,48,0,32,20,0,0,0,0.4057738028
11.8603,5120.16,0.760898,2.4268828027,48,0,32,20,0,0,0,0.4519197244
11.85564,5026.93,0.754686,2.4191216785,48,0,32,20,0,0,0,0.4438497398
10.76464,4792.67,0.737552,2.6619012827,48,0,32,20,0,0,0,0.4278111361
10.44649,5398.62,0.76011,2.3426789666,46.42857143,0,35.71428571,17.85714286,0,0,0,0.4886522566
11.71733,5087.29,0.748233,2.226545858,46.42857143,0,35.71428571,17.85714286,0,0,0,0.4717939687
6.61292,2955.64,0.539421,3.768782562,46.42857143,0,35.71428571,17.85714286,0,0,0,0.2421711687
10.67633,4729.52,0.701043,2.5661810316,46.42857143,0,35.71428571,17.85714286,0,0,0,0.3916355324
9.1172,4726.4,0.747496,3.0445711649,45.16129032,0,25.80645161,16.12903226,12.90322581,0,0,0.3808834988
9.70466,4473.64,0.746087,2.8329732521,45.16129032,0,25.80645161,16.12903226,12.90322581,0,0,0.3772774773
9.51783,5491.52,0.757026,2.6391469982,45.16129032,0,38.70967742,16.12903226,0,0,0,0.4749978229
8.94648,5953.55,0.762714,2.8062215475,45.16129032,0,38.70967742,16.12903226,0,0,0,0.4693385161
11.33088,4985.16,0.773943,2.1954180185,44.44444444,0,33.33333333,22.22222222,0,0,0,0.4907565761
11.00813,5652.43,0.793033,2.3745233756,44.44444444,0,33.33333333,22.22222222,0,0,0,0.4959760946
10.85257,4686.19,0.718028,2.486949061,44.44444444,0,33.33333333,22.22222222,0,0,0,0.4000516641
10.8307,5189.07,0.770787,2.3585872467,50,0,26.92307692,23.07692308,0,0,0,0.4760961667
10.84964,5234.28,0.769116,2.4135054664,50,0,26.92307692,23.07692308,0,0,0,0.4675832768
10.47291,4517.83,0.716889,2.5886061976,50,0,26.92307692,23.07692308,0,0,0,0.3870889625
9.50015,5491.7,0.764561,2.6058278014,44.82758621,0,34.48275862,17.24137931,3.448275862,0,0,0.4738133381
9.29807,5556.68,0.760725,2.5828836449,44.82758621,0,34.48275862,17.24137931,3.448275862,0,0,0.4575783263
10.81185,5023.74,0.767675,2.3742558457,48.14814815,0,29.62962963,18.51851852,3.703703704,0,0,0.4708367543
10.94701,5090.77,0.774229,2.3848308387,48.14814815,0,29.62962963,18.51851852,3.703703704,0,0,0.4653356976
10.55426,4361.95,0.710594,2.6240651448,48.14814815,0,29.62962963,18.51851852,3.703703704,0,0,0.3755293339
9.79089,4470.82,0.713808,2.7067875845,48.14814815,0,29.62962963,18.51851852,3.703703704,0,0,0.3727876514
9.35152,5650.04,0.777603,2.9391566322,51.85185185,0,22.22222222,25.92592593,0,0,0,0.4417008168
10.0844,4558.61,0.746601,2.613376032,51.85185185,0,22.22222222,25.92592593,0,0,0,0.4188497204
8.65689,3924.95,0.685961,2.7824924266,51.85185185,0,22.22222222,25.92592593,0,0,0,0.335051845
9.24656,6100.31,0.768178,2.7281906972,44.82758621,0,34.48275862,17.24137931,3.448275862,0,0,0.4719488823
9.12426,6462.36,0.778446,2.841887797,44.82758621,0,34.48275862,17.24137931,3.448275862,0,0,0.469434035
9.70992,5181.04,0.776541,2.6731059651,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4557996101
10.31077,5060.44,0.772726,2.6123932782,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4415147902
10.21617,4796.69,0.758397,2.3973044865,44.44444444,0,25.92592593,22.22222222,7.407407407,0,0,0.4316699969
9.97076,5073.61,0.776284,2.6053219688,44.44444444,0,25.92592593,22.22222222,7.407407407,0,0,0.4451798753
9.80462,4306.01,0.705651,2.6854567764,44.44444444,0,25.92592593,22.22222222,7.407407407,0,0,0.3556743728
9.38707,5808.84,0.755593,2.8881783882,46.66666667,0,33.33333333,16.66666667,3.333333333,0,0,0.4435070644
9.92686,4997.78,0.739274,2.6661966284,46.66666667,0,33.33333333,16.66666667,3.333333333,0,0,0.4328849374
8.90384,6169.91,0.754763,2.9375237192,48.48484848,0,42.42424242,9.090909091,0,0,0,0.4748890684
10.96375,5248.83,0.731368,2.6692567595,48.48484848,0,42.42424242,9.090909091,0,0,0,0.4608846344
8.3416,5740.65,0.723794,3.1792709826,42.42424242,0,36.36363636,15.15151515,6.060606061,0,0,0.3910457988
8.40883,5203.47,0.722072,3.1520740749,42.42424242,0,36.36363636,15.15151515,6.060606061,0,0,0.383664443
8.85859,6618.35,0.799306,2.160733891,42.42424242,0,36.36363636,15.15151515,6.060606061,0,0,0.5453771164
10.15114,4868.56,0.754967,2.6795848708,44.82758621,0,31.03448276,20.68965517,3.448275862,0,0,0.4311075551
8.10708,4984.06,0.757153,3.3235120081,45.16129032,0,25.80645161,16.12903226,12.90322581,0,0,0.3661093871
8.82286,4995.21,0.756715,3.2555657781,45.16129032,0,25.80645161,16.12903226,12.90322581,0,0,0.3774134586
19.04208,5633.35,0.788093,2.1079665762,41.66666667,0,38.88888889,19.44444444,0,0,0,0.5410011969
9.67434,6294.81,0.781992,2.3048409776,41.66666667,0,38.88888889,19.44444444,0,0,0,0.5257453246
8.4454,5648.45,0.747123,3.0966380531,45.16129032,0,32.25806452,16.12903226,6.451612903,0,0,0.4077712919
8.91021,5211.96,0.742913,3.0563940684,45.16129032,0,32.25806452,16.12903226,6.451612903,0,0,0.4067677668
8.98628,4652.91,0.714941,3.1628766384,44.11764706,0,35.29411765,14.70588235,5.882352941,0,0,0.3731933298
17.20089,4588.48,0.776597,2.0657508624,44.11764706,0,35.29411765,14.70588235,5.882352941,0,0,0.5171108683
9.01565,6844.02,0.792013,2.3103640554,44.11764706,0,35.29411765,14.70588235,5.882352941,0,0,0.5211224248
11.14473,5120.18,0.77195,2.2014291066,48,0,32,20,0,0,0,0.4885654114
7.22582,2904.18,0.575409,3.4959820893,48,0,32,20,0,0,0,0.2512388414
10.5227,5000.67,0.775441,2.1067538923,48,0,32,20,0,0,0,0.4804655445
9.55237,6219.45,0.77616,2.5150440355,46.42857143,0,35.71428571,17.85714286,0,0,0,0.5002956524
9.65578,6127.2,0.782061,2.5155966997,46.42857143,0,35.71428571,17.85714286,0,0,0,0.503473529
10.15587,5514.2,0.768702,2.5356284416,44.82758621,0,34.48275862,17.24137931,3.448275862,0,0,0.4709051588
10.32975,5611.21,0.772723,2.5950227495,44.82758621,0,34.48275862,17.24137931,3.448275862,0,0,0.4731815292
8.63043,5274.19,0.765524,3.220512243,45.16129032,0,25.80645161,16.12903226,12.90322581,0,0,0.3835200242
9.69316,4611.99,0.742209,2.9275832184,45.16129032,0,25.80645161,16.12903226,12.90322581,0,0,0.3750010504
9.7314,6851.62,0.778159,2.3519118089,42.10526316,0,42.10526316,13.15789474,2.631578947,0,0,0.5202887604
12.24261,4862.09,0.779935,1.8464148456,48,0,32,20,0,0,0,0.5105728624
9.11962,3447.84,0.618571,3.0076025418,48,0,32,20,0,0,0,0.2816344359
13.14296,4608.43,0.775071,1.7084842097,48,0,32,20,0,0,0,0.5022128435
8.57533,3645.9,0.624605,2.8882086935,48,0,32,20,0,0,0,0.2793844728
6.7905,1659.69,0.396601,3.3463590948,48,0,32,20,0,0,0,0.1292427987
12.01999,5120.83,0.764303,2.4078767546,48,0,32,20,0,0,0,0.457203036
11.44507,5177.37,0.755249,2.3793903664,48,0,32,20,0,0,0,0.4533253653
10.48868,5675.44,0.786125,2.4613806758,46.42857143,0,35.71428571,17.85714286,0,0,0,0.5142174634
11.00918,5516.21,0.778699,2.3926788425,46.42857143,0,35.71428571,17.85714286,0,0,0,0.4972302085
9.65046,5235.09,0.765079,2.9475169889,51.61290323,0,32.25806452,16.12903226,0,0,0,0.4358747743
9.65802,5120.91,0.774107,2.8880074023,51.61290323,0,32.25806452,16.12903226,0,0,0,0.4454207339
11.4579,4899.26,0.763423,2.0737378806,44.44444444,0,33.33333333,22.22222222,0,0,0,0.4802187471
8.34877,2734.8,0.567196,3.3291304546,44.44444444,0,33.33333333,22.22222222,0,0,0,0.2476345909
10.33101,5065.86,0.780508,2.1549375515,44.44444444,0,33.33333333,22.22222222,0,0,0,0.4893767791
10.03211,5573.4,0.767186,2.7911428362,46.66666667,0,33.33333333,16.66666667,3.333333333,0,0,0.4503982913
11.9299,5359.46,0.793037,2.1258106978,51.85185185,0,37.03703704,11.11111111,0,0,0,0.5508730388
9.75616,3448.59,0.640461,3.3497521152,51.85185185,0,37.03703704,11.11111111,0,0,0,0.3067870464
13.20546,4706.53,0.768271,1.7574956328,51.85185185,0,37.03703704,11.11111111,0,0,0,0.5161255643
8.55293,3702.67,0.611302,2.9831256494,51.85185185,0,37.03703704,11.11111111,0,0,0,0.2793418858
6.70385,1638.33,0.370403,3.5239658411,51.85185185,0,37.03703704,11.11111111,0,0,0,0.1232868489
9.36486,4636.5,0.725836,3.0706486959,51.85185185,0,37.03703704,11.11111111,0,0,0,0.406594402
11.92021,5148.18,0.740005,2.4154594464,51.85185185,0,37.03703704,11.11111111,0,0,0,0.451912851
6.62725,2522.6,0.495152,3.6820810529,51.85185185,0,37.03703704,11.11111111,0,0,0,0.1943476493
10.95855,4991.25,0.765437,2.3379006351,48.27586207,0,34.48275862,10.34482759,6.896551724,0,0,0.4703104094
11.12769,5068.15,0.774165,2.3849377934,48.27586207,0,34.48275862,10.34482759,6.896551724,0,0,0.4755043177
11.9079,4931.66,0.732665,2.5580526009,53.65853659,0,39.02439024,7.317073171,0,0,0,0.4541015875
9.37744,5902.83,0.750562,2.8355805656,48.48484848,0,42.42424242,9.090909091,0,0,0,0.4684862323
10.36762,5649.59,0.752611,2.670243717,48.48484848,0,42.42424242,9.090909091,0,0,0,0.4845704082
10.30024,6103.48,0.795258,2.8063804849,58.82352941,0,35.29411765,5.882352941,0,0,0,0.5048242699
10.77601,5667.49,0.796627,2.7856667485,58.82352941,0,35.29411765,5.882352941,0,0,0,0.5044297603
7.99336,3656.92,0.675408,3.5210777095,53.57142857,0,35.71428571,10.71428571,0,0,0,0.2936391031
12.64476,5587.39,0.799148,2.5500519077,56.89655172,0,37.93103448,5.172413793,0,0,0,0.5465102346
15.16843,5296.99,0.784428,1.7963987598,60.9375,0,34.375,4.6875,0,0,0,0.5935222541
9.87067,4066.52,0.747062,3.3289324528,53.84615385,0,34.61538462,11.53846154,0,0,0,0.3920826527
10.37407,4001.02,0.776863,2.4975374755,48.27586207,0,31.03448276,10.34482759,10.34482759,0,0,0.4141523955
14.90693,4456.43,0.760165,2.0030627444,47.82608696,0,41.73913043,10.43478261,0,0,0,0.5121417711
10.20154,4229.44,0.731291,2.3379792888,43.75,0,40.625,9.375,6.25,0,0,0.4152364924
10.33497,3880.4,0.767299,2.4936061645,46.66666667,0,30,10,13.33333333,0,0,0.3961863565
9.36566,4361.64,0.785458,2.4053422948,43.75,0,34.375,15.625,6.25,0,0,0.4499680395
9.0719,6046.6,0.777328,2.1978927566,42.55319149,0,29.78723404,14.89361702,12.76595745,0,0,0.4640613461
12.746,6086.54,0.797146,1.9158503975,48.88888889,0,40,6.666666667,4.444444444,0,0,0.5773185698
11.99985,5477.49,0.793831,2.033422405,46.51162791,0,27.90697674,11.62790698,13.95348837,0,0,0.4955200479
13.12355,5991.77,0.796761,1.8794902556,46.51162791,0,39.53488372,9.302325581,4.651162791,0,0,0.5826179681
10.72269,6097.73,0.794681,1.6936526106,40,0,34.28571429,14.28571429,11.42857143,0,0,0.5212630114
11.98058,5619.92,0.79594,1.7475456911,40,0,40,14.28571429,5.714285714,0,0,0.554935014
12.61076,5546.12,0.794231,2.0289940528,41.66666667,0,33.33333333,13.88888889,11.11111111,0,0,0.4986847539
9.06937,4560.42,0.739947,3.0685456563,43.33333333,0,33.33333333,16.66666667,6.666666667,0,0,0.3887504458
11.11003,5972.9,0.779388,1.7255969883,40,0,34.28571429,14.28571429,11.42857143,0,0,0.5035503837
7.6994,5462.03,0.782578,2.7733330649,60.86956522,0,34.7826087,4.347826087,0,0,0,0.4546963322
13.38606,5358.66,0.793621,2.4041441853,60.86956522,0,34.7826087,4.347826087,0,0,0,0.5006298596
17.3072,4972.52,0.793078,2.4087915128,60.86956522,0,34.7826087,4.347826087,0,0,0,0.5026767802
8.07498,5430.86,0.763083,3.035657286,60.86956522,0,34.7826087,4.347826087,0,0,0,0.409943589
10.23542,4817.33,0.757759,3.0792963945,60.86956522,0,34.7826087,4.347826087,0,0,0,0.4012119474
12.73824,3202,0.725567,3.4755172059,56,0,20,8,16,0,0,0.2820056685
13.53036,1268.71,0.568346,3.4898607663,56,0,20,8,16,0,0,0.2062389847
5.8785,1803.8,0.604089,5.3939833397,66.66666667,0,28.57142857,0,4.761904762,0,0,0.113098899
7.86136,3915.25,0.760661,3.4072879605,69.49152542,0,30.50847458,0,0,0,0,0.34392776
8.32301,2911.63,0.62967,3.7694014483,48.27586207,0,37.93103448,13.79310345,0,0,0,0.2322607821
13.13161,4342.77,0.714865,2.6186746229,48.27586207,0,37.93103448,13.79310345,0,0,0,0.3683022763
12.71542,3137.84,0.6859,3.3898542162,48.27586207,0,37.93103448,13.79310345,0,0,0,0.2879354202
16.93697,3589.33,0.710376,2.4728969923,48.27586207,0,37.93103448,13.79310345,0,0,0,0.3691673267
13.40993,3566.6,0.729124,2.9837304391,48.27586207,0,37.93103448,13.79310345,0,0,0,0.3515148741
6.58586,3973.28,0.649389,3.5007054307,48.27586207,0,37.93103448,13.79310345,0,0,0,0.2663757586
11.79393,4184.31,0.730529,2.5445161023,56,0,28,0,16,0,0,0.3680574165
17.00549,3396.37,0.730416,2.6962467813,56,0,28,0,16,0,0,0.354457595
16.76275,3580.3,0.742919,2.6810279224,56,0,28,0,16,0,0,0.3604752874
13.54932,3533,0.754819,2.7661788992,56,0,28,0,16,0,0,0.3611246865
7.05609,3961.19,0.692212,3.3288110941,56,0,28,0,16,0,0,0.2877126498
8.17549,3567.19,0.676503,3.3571674866,56,0,28,0,16,0,0,0.274021379
11.47317,2876.8,0.589728,3.5844742702,54.54545455,0,45.45454545,0,0,0,0,0.239911283
15.86493,4076.55,0.70153,2.4808014075,54.54545455,0,45.45454545,0,0,0,0,0.4048063829
18.69793,5391.4,0.793724,2.3961451774,56.41025641,0,38.46153846,0,5.128205128,0,0,0.5170804986
16.88076,4850.76,0.789208,2.0683250202,56.41025641,0,38.46153846,0,5.128205128,0,0,0.5323068869
13.13265,4337.13,0.742003,2.9435075837,60.60606061,0,36.36363636,3.03030303,0,0,0,0.4229495835
9.43023,4971.27,0.768628,2.9808111085,60.60606061,0,36.36363636,3.03030303,0,0,0,0.4549564311
12.97409,6052.95,0.799513,2.7081210479,60.60606061,0,36.36363636,3.03030303,0,0,0,0.5154254352
12.17177,3740.18,0.719775,3.1520580853,57.14285714,0,37.14285714,5.714285714,0,0,0,0.3709704711
13.37353,4772.64,0.753223,2.604506408,57.14285714,0,37.14285714,5.714285714,0,0,0,0.4487313114
11.65865,5949.93,0.770119,2.7834704327,57.14285714,0,37.14285714,5.714285714,0,0,0,0.4697238503
18.32991,4263.65,0.772155,2.5819618587,51.28205128,0,28.20512821,10.25641026,10.25641026,0,0,0.4233471097
13.26748,4318.57,0.771076,2.9372193288,64.51612903,0,35.48387097,0,0,0,0,0.4501596161
9.44971,5310.06,0.785002,2.8682450016,64.51612903,0,35.48387097,0,0,0,0,0.4945907072
7.86802,5643.25,0.79047,2.741141502,63.63636364,0,31.81818182,0,4.545454545,0,0,0.4584813591
11.87429,5327.35,0.799566,2.3436926446,63.63636364,0,31.81818182,0,4.545454545,0,0,0.5024417989
8.68404,5112.83,0.761909,3.2192124147,63.63636364,0,31.81818182,0,4.545454545,0,0,0.3752715483
8.43602,5147.95,0.76912,3.0536273038,63.63636364,0,31.81818182,0,4.545454545,0,0,0.407427758
9.73287,4688.69,0.760679,2.9391397406,63.63636364,0,31.81818182,0,4.545454545,0,0,0.4006655563
18.18586,4636.03,0.782844,1.9308265442,59.45945946,0,40.54054054,0,0,0,0,0.5911658447
12.78531,3923.72,0.648859,3.1346418672,59.45945946,0,40.54054054,0,0,0,0,0.3612596263
11.55121,6038.68,0.75305,2.9093318927,59.45945946,0,40.54054054,0,0,0,0,0.4587641711
17.27905,4675.56,0.74749,2.0407225597,55.81395349,0,44.18604651,0,0,0,0,0.5019379165
11.8034,2802.44,0.571202,3.2932447802,55.81395349,0,44.18604651,0,0,0,0,0.2620901524
12.59279,6192.72,0.780206,1.7679063792,55.81395349,0,44.18604651,0,0,0,0,0.5937080992
12.39205,3467.52,0.73078,3.118278439,60.60606061,0,30.3030303,3.03030303,6.060606061,0,0,0.3602701549
9.60251,4272.2,0.745489,3.0588629051,60.60606061,0,30.3030303,3.03030303,6.060606061,0,0,0.3883385883
13.02858,5248.89,0.787137,2.8164327443,60.60606061,0,30.3030303,3.03030303,6.060606061,0,0,0.4571399118
11.3069,4587.11,0.774788,2.7742032546,60.60606061,0,30.3030303,3.03030303,6.060606061,0,0,0.4508281178
18.35578,3954.6,0.783558,2.1352638302,57.14285714,0,25.71428571,5.714285714,11.42857143,0,0,0.4866954877
12.71119,3021.65,0.647868,3.4201304525,57.14285714,0,25.71428571,5.714285714,11.42857143,0,0,0.2889435421
11.82562,2893.87,0.67418,3.3866145344,57.14285714,0,25.71428571,5.714285714,11.42857143,0,0,0.2827264535
14.93922,4159.08,0.774108,2.7011020291,51.28205128,0,17.94871795,10.25641026,20.51282051,0,0,0.3677964048
14.10426,4403.01,0.775344,2.4289938216,51.28205128,0,17.94871795,10.25641026,20.51282051,0,0,0.3862845246
12.86009,4482.64,0.79179,1.9582386397,51.28205128,0,17.94871795,10.25641026,20.51282051,0,0,0.4426014572
10.75188,4709.99,0.769681,2.8081792409,60.60606061,0,30.3030303,3.03030303,6.060606061,0,0,0.4245983355
15.33172,4900.35,0.775695,2.2428303549,51.28205128,0,28.20512821,10.25641026,10.25641026,0,0,0.4495664544
7.66985,5672.97,0.762869,2.8700290042,62.5,0,37.5,0,0,0,0,0.4420364046
13.36691,5258.43,0.77635,2.5068306239,62.5,0,37.5,0,0,0,0,0.4859597186
16.79056,5025.47,0.786673,2.4923366283,62.5,0,37.5,0,0,0,0,0.495767245
7.89707,1759.77,0.518111,4.9778215264,62.5,0,37.5,0,0,0,0,0.1330621685
14.57884,4762.98,0.79172,2.6083333649,62.5,0,37.5,0,0,0,0,0.4923561708
7.86758,5355.89,0.742493,3.237437309,62.5,0,37.5,0,0,0,0,0.3925189473
9.86594,4714.77,0.72819,3.0981959449,62.5,0,37.5,0,0,0,0,0.3831843658
12.99334,4170.56,0.783999,2.8964404489,62.06896552,0,31.03448276,6.896551724,0,0,0,0.4504024415
9.3497,5250.33,0.799868,2.8073631217,62.06896552,0,31.03448276,6.896551724,0,0,0,0.4846368766
13.20923,4755.86,0.770147,2.3620399244,57.14285714,0,37.14285714,5.714285714,0,0,0,0.5012401968
15.68552,4541.37,0.758487,2.1894535201,57.14285714,0,37.14285714,5.714285714,0,0,0,0.5081085805
12.89744,5240.35,0.799883,2.1700189392,54.54545455,0,33.33333333,12.12121212,0,0,0,0.5309382887
10.98896,5583.84,0.776992,2.6890219501,54.54545455,0,33.33333333,12.12121212,0,0,0,0.4639064197
12.36977,3844.43,0.760813,2.6073272994,59.45945946,0,35.13513514,5.405405405,0,0,0,0.4521204268
19.15115,4788.25,0.797043,2.3477138398,59.45945946,0,35.13513514,5.405405405,0,0,0,0.5253258152
12.0719,4142.32,0.788573,2.6518466082,61.76470588,0,32.35294118,5.882352941,0,0,0,0.4919134889
12.36568,4037.79,0.794733,2.5858197413,60.60606061,0,27.27272727,6.060606061,6.060606061,0,0,0.4531323943
12.81213,3617.24,0.787978,3.1232970285,62.06896552,0,24.13793103,13.79310345,0,0,0,0.3981244359
11.16033,4660.83,0.799564,2.950642282,62.06896552,0,24.13793103,13.79310345,0,0,0,0.441756657
12.83656,4654.63,0.798526,2.8485330269,62.06896552,0,24.13793103,13.79310345,0,0,0,0.4376038938
7.85991,4655.32,0.760282,2.9116044695,60.86956522,0,26.08695652,4.347826087,8.695652174,0,0,0.3792621773
16.14031,4013.27,0.764693,2.503169204,60.86956522,0,26.08695652,4.347826087,8.695652174,0,0,0.4127401336
14.32187,4084.55,0.789543,2.6536884013,60.86956522,0,26.08695652,4.347826087,8.695652174,0,0,0.4265846531
13.55636,2049.59,0.656843,4.0034019653,60.86956522,0,26.08695652,4.347826087,8.695652174,0,0,0.2199410073
7.69004,4335.5,0.735636,3.2516278107,60.86956522,0,26.08695652,4.347826087,8.695652174,0,0,0.3271796624
7.45947,4970.61,0.78738,3.093159483,65.2173913,0,26.08695652,4.347826087,4.347826087,0,0,0.3980850457
11.86413,4681.85,0.7988,2.6446007954,65.2173913,0,26.08695652,4.347826087,4.347826087,0,0,0.4485014913
6.94162,4702.79,0.75771,3.4865044697,65.2173913,0,26.08695652,4.347826087,4.347826087,0,0,0.3463063841
10.24821,2926.13,0.757125,3.7850071837,64,0,20,8,8,0,0,0.2914823693
7.32641,2948.78,0.629146,4.0926627786,58.06451613,0,29.03225806,6.451612903,6.451612903,0,0,0.2344405099
10.29681,3909.3,0.717976,3.2873789571,58.06451613,0,29.03225806,6.451612903,6.451612903,0,0,0.3293126884
8.20297,5004.33,0.760385,3.0949982868,58.06451613,0,29.03225806,6.451612903,6.451612903,0,0,0.4069255045
8.36326,3153.98,0.592746,3.6779408259,54.05405405,0,35.13513514,5.405405405,5.405405405,0,0,0.2532422557
8.22841,3945.8,0.658157,3.1115544093,54.05405405,0,35.13513514,5.405405405,5.405405405,0,0,0.3106314665
7.37183,4737.95,0.749698,3.3929409762,64,0,28,8,0,0,0,0.352566925
10.9988,4685.55,0.763469,2.8711796935,64,0,28,8,0,0,0,0.4082966373
12.20439,3555.92,0.73094,3.4902243502,64,0,28,8,0,0,0,0.3241728104
7.03922,4290.09,0.70241,3.6289209354,64,0,28,8,0,0,0,0.2993864775
8.64621,2378.07,0.591375,4.0562688753,60.71428571,0,32.14285714,7.142857143,0,0,0,0.204212401
11.74302,4318.52,0.714221,3.199889918,60.71428571,0,32.14285714,7.142857143,0,0,0,0.348982302
14.16435,3896.31,0.718442,3.2684080066,60.71428571,0,32.14285714,7.142857143,0,0,0,0.3455968594
12.36267,4308.44,0.741705,3.036408855,60.71428571,0,32.14285714,7.142857143,0,0,0,0.3870155071
6.9415,3277.24,0.629225,3.9662888852,60.71428571,0,32.14285714,7.142857143,0,0,0,0.2376868888
9.61724,4021.97,0.757824,2.9679932824,60.71428571,0,32.14285714,7.142857143,0,0,0,0.395765956
6.87126,2174.04,0.560729,4.5883292984,64.51612903,0,29.03225806,6.451612903,0,0,0,0.1644571709
11.6946,4986.31,0.799851,2.9951432035,64.51612903,0,29.03225806,6.451612903,0,0,0,0.4478515889
9.14641,2671.44,0.622951,4.0294566461,58.06451613,0,35.48387097,6.451612903,0,0,0,0.2464342845
9.51621,3663,0.70398,3.1946497118,58.06451613,0,35.48387097,6.451612903,0,0,0,0.338021228
7.39237,4154.16,0.736845,3.5294048218,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.3259509919
12.15751,3102.92,0.718962,3.6442088686,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.2938425231
7.09431,3530.83,0.677479,3.7370662064,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.2653049134
10.6576,4012.64,0.796495,2.9097108869,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.4155700636
7.15264,4703.51,0.679162,3.4839409118,59.25925926,0,40.74074074,0,0,0,0,0.3278258456
8.29757,4343.85,0.669253,3.3535647599,59.25925926,0,40.74074074,0,0,0,0,0.3223025695
11.30942,3922.6,0.683814,3.3419153223,56.66666667,0,33.33333333,10,0,0,0,0.30802705
10.65645,2922.86,0.694463,3.8850168365,56.66666667,0,33.33333333,10,0,0,0,0.2639724274
7.00489,2578.72,0.578779,4.211905312,56.66666667,0,33.33333333,10,0,0,0,0.192472895
6.74511,1991.46,0.502766,4.7572958647,57.14285714,0,37.14285714,5.714285714,0,0,0,0.1382433452
10.23107,4647.87,0.767639,2.818304211,57.14285714,0,37.14285714,5.714285714,0,0,0,0.4443436917
10.51543,2918.52,0.680995,3.7619232713,58.62068966,0,31.03448276,6.896551724,3.448275862,0,0,0.2632562242
12.0877,3779.8,0.725537,3.3619573042,58.62068966,0,31.03448276,6.896551724,3.448275862,0,0,0.3290965986
7.04171,2865.43,0.598819,3.9923386117,58.62068966,0,31.03448276,6.896551724,3.448275862,0,0,0.2085900072
19.26301,4270.61,0.779497,1.851081925,54.05405405,0,40.54054054,5.405405405,0,0,0,0.552678764
9.0784,4487.05,0.726899,2.9237205813,54.05405405,0,40.54054054,5.405405405,0,0,0,0.4130753198
7.12171,2345.17,0.606509,4.2711296878,58.62068966,0,24.13793103,6.896551724,10.34482759,0,0,0.181494957
8.59955,2634.28,0.654635,3.8817027561,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.2296726925
17.28523,3008.11,0.745652,2.9648593627,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.374264295
6.99462,3377.62,0.681774,3.6865150652,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.2689407232
10.64676,4124.83,0.793349,2.8711166182,61.53846154,0,26.92307692,7.692307692,3.846153846,0,0,0.4167113396
