PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 1 bar (mol/kg)
7.09448,10.06272,4898.34,0.771135,0.497625189,10.8195302257,57.69230769,0,32.69230769,3.846153846,5.769230769,0,0,0.5292479958
7.45205,10.65099,5778.8,0.797078,0.405327989,8.5079432019,50,0,35.71428571,10.71428571,3.571428571,0,0,0.3430434539
7.82787,10.32882,5826.43,0.793302,0.406445187,9.0230512863,50,0,35.71428571,10.71428571,3.571428571,0,0,0.3791745248
9.07829,14.42114,5482.35,0.783973,0.391224095,8.5334740549,50,0,35.71428571,10.71428571,3.571428571,0,0,0.3474835037
6.03785,11.60122,4815.14,0.718229,0.463432276,9.3390950529,50,0,35.71428571,10.71428571,3.571428571,0,0,0.3686260996
6.97759,11.37398,4787.24,0.735687,0.463778098,9.6658657944,50,0,35.71428571,10.71428571,3.571428571,0,0,0.4045945818
6.77047,10.1275,4218.09,0.737651,0.533491556,9.6462565662,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3194560502
6.24923,9.10163,4511.43,0.762003,0.532421372,11.4796309257,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5103896723
11.01028,11.82824,4129.03,0.758913,0.504550404,14.0144475635,55.55555556,0,32.32323232,8.080808081,4.04040404,0,0,0.8024462408
6.43756,14.46903,3150.3,0.725261,0.643151282,14.1776022645,53.96825397,0,26.98412698,12.6984127,6.349206349,0,0,1.051659479
7.32697,9.32156,5655.27,0.74371,0.478959343,11.7329683353,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.5843603325
6.86145,9.8453,5231,0.745358,0.475036194,11.2263171518,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.5296853888
6.9048,9.96758,4760.58,0.759006,0.489738303,9.6216752089,46.66666667,0,30,6.666666667,16.66666667,0,0,0.3411365367
7.74577,10.58995,4697.81,0.766952,0.485467439,9.6362932634,46.66666667,0,30,6.666666667,16.66666667,0,0,0.35267319
7.83305,15.45969,3934.55,0.731023,0.47886511,9.1740888972,46.66666667,0,30,6.666666667,16.66666667,0,0,0.3035246367
7.80426,10.00504,2517.64,0.600935,0.638486813,10.9473816451,46.66666667,0,30,6.666666667,16.66666667,0,0,0.3571897952
6.98969,8.97572,5633.41,0.718982,0.470671852,12.8901402205,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.7507368852
7.18134,9.25802,5306.28,0.723359,0.467497952,12.6313647057,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.7108069191
8.80311,12.02775,5454.04,0.775702,0.390419467,9.4171582166,55.55555556,0,36.11111111,5.555555556,2.777777778,0,0,0.3671906791
9.94085,12.16145,5011.78,0.761844,0.390210923,8.472510376,55.55555556,0,36.11111111,5.555555556,2.777777778,0,0,0.2887847312
8.25567,10.95365,5401.14,0.779948,0.408770932,8.3084134256,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3122642285
7.75157,11.1602,5414,0.782491,0.408356695,8.8921797221,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3437863774
9.70742,17.68311,4420.01,0.776527,0.388669605,8.9008906439,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3350507157
8.56524,11.99752,3793.02,0.69108,0.518226139,10.1728304674,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.4028591213
6.03516,11.53436,4859.5,0.726115,0.470515561,9.3478989186,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3696530689
5.98776,11.00831,4894.56,0.729399,0.470476069,9.600742255,51.85185185,0,33.33333333,7.407407407,7.407407407,0,0,0.3966240675
8.08803,11.12841,5367.01,0.76172,0.404955015,8.3968591364,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.3151649926
9.13575,12.53842,5282.23,0.781856,0.401562344,9.3405786036,52.94117647,0,32.35294118,11.76470588,2.941176471,0,0,0.3531684708
9.07547,12.74829,5036.32,0.778727,0.400439607,9.9797601926,52.94117647,0,32.35294118,11.76470588,2.941176471,0,0,0.3676515886
8.03299,11.51626,5150.91,0.746519,0.435514839,10.4342115895,47.36842105,0,34.21052632,15.78947368,2.631578947,0,0,0.3803833175
8.0783,11.54667,5100.54,0.744118,0.434749854,10.1923275181,47.36842105,0,34.21052632,15.78947368,2.631578947,0,0,0.3576924656
9.52854,15.40895,4806.77,0.769149,0.448788262,10.205514867,50,0,27.5,10,12.5,0,0,0.3615797895
8.40375,11.55815,4922.38,0.769838,0.439106428,10.231715609,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.390634322
8.97457,12.01216,4998.84,0.781919,0.43890988,10.7778617548,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.4640729688
8.54261,12.04268,4853.49,0.781895,0.442926097,9.8024687373,52.94117647,0,26.47058824,17.64705882,2.941176471,0,0,0.3617541942
10.17442,12.41894,4598.37,0.77688,0.442256595,9.1989805891,52.94117647,0,26.47058824,17.64705882,2.941176471,0,0,0.3264699274
7.06687,9.94315,5200.45,0.779913,0.4554612,8.9784067289,50,0,28.57142857,10.71428571,10.71428571,0,0,0.3312281885
6.85709,10.37612,5242.99,0.781985,0.455113632,9.3161905069,50,0,28.57142857,10.71428571,10.71428571,0,0,0.3656348375
8.94717,14.49614,4525.48,0.762295,0.435870397,9.5142038046,50,0,28.57142857,10.71428571,10.71428571,0,0,0.3372409154
7.97402,9.76964,3238.92,0.656543,0.58116053,11.2498146423,50,0,28.57142857,10.71428571,10.71428571,0,0,0.4062390851
9.67098,10.9449,4530.51,0.723895,0.539046992,12.1514911831,50,0,28.57142857,10.71428571,10.71428571,0,0,0.5811089836
7.51636,10.88237,5369.57,0.792418,0.449933006,10.5026852269,53.57142857,0,28.57142857,10.71428571,7.142857143,0,0,0.5029557761
8.87879,13.99883,4874.28,0.797187,0.426834889,9.1853142914,53.57142857,0,28.57142857,10.71428571,7.142857143,0,0,0.3751840917
6.6645,9.54659,5076.4,0.794515,0.517067579,11.4857839743,53.33333333,0,23.33333333,13.33333333,10,0,0,0.5967698281
8.93321,13.10377,4138.44,0.757125,0.495371397,10.2285847953,53.33333333,0,23.33333333,13.33333333,10,0,0,0.4078595263
9.15283,15.88353,4968.93,0.771747,0.388048316,8.4950403478,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.3298495995
7.89965,13.58176,5678.23,0.790989,0.393888985,9.2848860832,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.3940220473
7.56796,10.29931,5475.57,0.780601,0.468411672,11.2165980716,53.33333333,0,30,13.33333333,3.333333333,0,0,0.5954916739
8.45013,11.6083,5372.55,0.78275,0.446903143,10.0967591881,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4551559067
6.6144,9.56356,5313.52,0.781416,0.496881914,12.1063451917,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.711259794
7.52538,9.78874,5042.13,0.771182,0.495411985,11.3863273131,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.5980757321
9.52819,12.4571,4768.78,0.787637,0.461943879,9.5824728387,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.419387083
6.49948,9.82089,6165.38,0.766261,0.426294183,10.7076466668,50,0,40.625,6.25,3.125,0,0,0.5298562968
7.69076,9.50274,5617.15,0.749084,0.427344059,9.9570153154,50,0,40.625,6.25,3.125,0,0,0.4559614146
7.96341,12.29465,6604.4,0.789901,0.360997405,7.9462837093,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.3472665732
9.37386,15.81699,5465.53,0.795593,0.36229842,8.3521243179,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.3827882947
6.88449,9.18228,5590.21,0.784352,0.497259613,12.0560510107,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.7184438544
7.09386,9.34164,5130.75,0.778448,0.498440307,11.7626951618,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.638695382
8.56253,12.2113,4932.26,0.781998,0.391625112,6.8233696526,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2379688933
6.22713,8.9807,3502.8,0.621463,0.587437668,11.131459522,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3610635739
8.06201,11.07427,5647.48,0.799918,0.392009818,8.1171013199,50,0,29.16666667,16.66666667,4.166666667,0,0,0.310322077
10.69791,17.22432,4516.99,0.784086,0.379142036,8.3072089201,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2880407125
7.9417,11.89735,4108.05,0.703033,0.505522715,9.7153116787,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3568378381
4.71795,9.66674,4685.14,0.756845,0.498426007,10.6954479613,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5059612778
6.80867,11.62421,5201.09,0.768543,0.44966839,9.5662583547,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3764311586
6.89509,8.03868,4661.52,0.735731,0.537241303,11.045060533,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5885042949
5.89762,11.46979,5207.25,0.748424,0.454534052,9.0457220954,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3652006415
4.64611,6.60933,2686.34,0.521987,0.681801079,12.5287334511,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3906709471
8.42663,10.96599,4883.37,0.751925,0.472212672,10.072213762,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3960647298
7.21476,10.07674,5742.66,0.783681,0.414802732,8.5389798292,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3312941458
7.55833,10.33231,5837.74,0.780239,0.418130161,9.1342499794,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.363105655
9.03501,14.53263,5332,0.78251,0.396393529,7.9210576087,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3062027905
5.99972,11.15716,4827.51,0.713532,0.476439692,9.4411741098,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3639991874
6.04633,10.77743,4733.57,0.715309,0.476511357,9.3433735591,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3688433624
6.35279,9.37786,4781.97,0.753684,0.533878952,11.5405027736,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5090567541
6.31952,9.763,4759.89,0.761659,0.529323729,11.3602609005,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4854181661
8.24623,14.75521,3794.35,0.724332,0.513402195,9.9104401233,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3013616654
7.35647,9.0477,2405.95,0.592773,0.68453626,11.8549203693,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3653124509
7.10649,9.87791,5445.21,0.765429,0.435456082,9.1613706269,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.3585996088
6.44319,9.99938,5854.59,0.773221,0.437491593,10.5193292884,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.5353062728
7.8223,13.37155,5342.9,0.760852,0.416410837,10.5460099931,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.4313070383
8.76704,11.23293,5770.42,0.791532,0.42086879,10.070965508,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4416053724
8.29695,12.30054,4664.91,0.758376,0.418247521,6.9744069046,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.2179134829
5.74646,7.53015,2977.5,0.581079,0.627371281,11.9844837281,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.3379547954
9.07754,14.54179,5393.34,0.798436,0.399890702,8.0932404041,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.315475198
5.97331,11.11861,4735.55,0.722254,0.479446729,9.1699476607,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.3434763109
5.95489,10.58351,4817.59,0.721313,0.483188885,9.7028007109,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.378603688
7.52,9.71558,5576.69,0.796194,0.435569503,8.7684501634,52,0,24,20,4,0,0,0.3340816094
7.25271,10.91113,5286.33,0.776704,0.436941163,8.954873309,52,0,24,20,4,0,0,0.3212118586
9.1335,14.54703,5102.71,0.795263,0.416778763,8.1092146438,52,0,24,20,4,0,0,0.3163102954
5.88922,9.95808,4411.17,0.71482,0.503465551,9.3432982462,52,0,24,20,4,0,0,0.3578865044
4.86136,6.22978,1695.03,0.450722,0.755198326,13.0974722504,52,0,24,20,4,0,0,0.362354075
6.80477,9.30868,6138.76,0.78017,0.444159294,10.4648342371,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4753335352
6.70913,9.93352,5658.52,0.769171,0.444450073,9.764895245,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3720766138
6.90044,10.14452,5471.94,0.797154,0.440965094,9.0207774724,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3450805626
7.771,11.0654,5173.08,0.777246,0.439059799,9.0234877419,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3261013649
9.28453,15.50588,4573.31,0.780179,0.42063797,8.4541572866,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3092399508
8.48791,9.92009,3201.41,0.677042,0.560850627,9.9563389854,50,0,26.92307692,15.38461538,7.692307692,0,0,0.3483116598
5.9256,9.83524,4537.67,0.717912,0.508673507,10.2039192652,50,0,26.92307692,15.38461538,7.692307692,0,0,0.4039721558
7.54208,9.91605,4708.52,0.748755,0.478884467,9.6561603081,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.3186307972
6.26308,9.58116,4828.37,0.759037,0.481073474,9.8945459569,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.3685544639
8.80322,14.45981,4357.78,0.763546,0.457428491,8.2521527105,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.294654475
6.77413,9.22387,3988.62,0.699283,0.551156734,10.4733213081,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.3953033701
6.94,9.44996,6220.81,0.779768,0.440941419,10.232338451,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4584798584
6.75217,10.30902,5429.23,0.758752,0.444345991,9.9531565896,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3899452749
9.1331,12.97743,5094.74,0.763578,0.424044908,8.1729645331,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.2946313518
6.71617,10.0834,5182.56,0.779773,0.468343587,9.5108850025,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.3507758102
7.39479,10.96552,4698.24,0.761231,0.466977198,10.2980479896,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.3671890074
6.94793,10.41113,5144.53,0.780477,0.470508996,8.9423023424,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.3121729382
7.13111,10.84664,4789.06,0.761856,0.470309813,8.9533618052,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.3015905578
8.70032,14.79418,4208.08,0.766999,0.456458355,8.8149500486,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.2828454037
7.87742,9.33698,2828.12,0.661125,0.60861114,10.5366791432,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.3215144449
5.97933,10.47586,4342.67,0.714184,0.538349549,9.840378903,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.3588008537
6.96103,9.76056,5766.86,0.762248,0.467751196,10.9169777397,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4964380808
6.49518,10.28785,5049.32,0.741985,0.464849392,10.4673828582,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.408268623
9.13189,11.06532,5710.11,0.793908,0.433698494,10.3032940708,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.476010021
6.44609,8.61909,6253.69,0.756343,0.428718977,11.1409950915,50,0,40.625,6.25,3.125,0,0,0.5578360036
7.53797,10.98482,5285.03,0.737172,0.423175859,10.8372136442,50,0,40.625,6.25,3.125,0,0,0.4197144064
5.87728,8.17086,5765.4,0.729267,0.494561906,12.114234537,43.75,0,34.375,12.5,9.375,0,0,0.6483602111
6.07532,9.07774,5075.59,0.713964,0.493576363,11.1827357809,43.75,0,34.375,12.5,9.375,0,0,0.484692559
9.12803,12.2711,4203.39,0.690412,0.469890952,8.5229314943,43.75,0,34.375,12.5,9.375,0,0,0.269140645
6.68839,8.91638,6712.63,0.799768,0.388139661,7.7606298783,43.75,0,34.375,12.5,9.375,0,0,0.3623697759
7.32014,11.77212,6354.02,0.794054,0.385018225,7.6674501806,43.75,0,34.375,12.5,9.375,0,0,0.312864554
6.87472,10.61898,4926.2,0.75757,0.471069991,9.8305538186,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4053038869
5.84329,8.53709,5029.16,0.763807,0.546307911,12.337803669,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.6658867491
5.92705,9.14213,4459.6,0.742878,0.546813058,11.7130836051,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5127091005
9.4148,10.48477,4640.76,0.776691,0.502123144,10.924467194,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4563115178
17.89141,19.63705,5624.87,0.793019,0.366090328,8.8077858175,42.85714286,0,37.14285714,17.14285714,2.857142857,0,0,0.3952158028
6.71052,8.23596,6565.43,0.775433,0.401152603,7.9327467843,42.85714286,0,37.14285714,17.14285714,2.857142857,0,0,0.3733400277
6.08494,8.60438,5612.99,0.750744,0.493004003,11.8412961477,46.66666667,0,30,13.33333333,10,0,0,0.5975818056
5.81665,8.96867,5386.95,0.751736,0.491194867,11.8333661914,46.66666667,0,30,13.33333333,10,0,0,0.5847233258
7.84273,10.24259,5309.91,0.750953,0.477777032,10.5923459646,46.66666667,0,30,13.33333333,10,0,0,0.430764165
7.212,9.4661,5885.55,0.775082,0.468403423,11.2097306615,46.66666667,0,30,13.33333333,10,0,0,0.6483962732
9.20011,14.61203,5894.62,0.798252,0.391720604,9.2045919531,46.66666667,0,30,13.33333333,10,0,0,0.3705912575
5.1262,9.44907,4845.58,0.717536,0.517760923,12.2203547346,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.6472232284
6.75004,8.5677,6774.52,0.790961,0.404923804,8.2760420099,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.3831547683
8.16911,10.67264,5043.25,0.779179,0.419189908,7.9314726554,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2931122955
8.58956,11.49896,5132.35,0.781673,0.41696717,8.4724535969,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3190372196
5.64033,11.21068,4824.29,0.741042,0.484414722,9.802600427,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4080640928
7.08104,9.94417,5988.5,0.781427,0.421265912,9.5000419402,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4298867725
7.6214,9.79017,6129.35,0.786378,0.419699195,9.4188565972,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.4394862083
5.96565,11.22042,4802.59,0.718106,0.474714095,9.3804403257,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3653861385
13.573,15.82712,4775.64,0.739072,0.457654686,12.2208658528,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5445703002
7.2908,10.3631,5547.57,0.774485,0.440674844,9.1350755058,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3636420627
6.76613,10.26131,5586.17,0.769894,0.441004215,9.7123563644,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.3895380471
6.3585,9.06058,4890.64,0.750328,0.535349535,11.672716912,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.5033887142
7.0462,9.65877,4752.28,0.747501,0.531507797,11.5114732108,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4875217168
8.09297,15.09593,3591.33,0.719638,0.509954398,8.7038145975,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.258142652
7.98994,9.83363,2196.17,0.585562,0.679939197,10.3401949074,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.2727838333
6.7142,9.91766,6479.31,0.798276,0.393642788,7.9376199106,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.3827672914
8.80942,11.91099,4909.27,0.787549,0.390330127,6.8517857856,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2428549732
6.43014,9.01753,3506.2,0.634099,0.585495191,11.0712681604,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3630189392
8.62216,12.95992,4643.55,0.779306,0.390441474,6.2669658156,50,0,29.16666667,16.66666667,4.166666667,0,0,0.213377491
5.49233,8.7244,3693.86,0.635152,0.585662211,11.1567550298,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3906110573
5.41376,7.00664,1713.33,0.421253,0.780882948,11.8026420166,50,0,29.16666667,16.66666667,4.166666667,0,0,0.2405239351
10.75287,17.32278,4675.97,0.795351,0.373336555,8.5717272341,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3136564649
8.58656,11.13575,4138.55,0.716874,0.497782073,9.7198434065,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3672820089
6.80675,12.49673,5147.04,0.772059,0.448609364,9.5545880329,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3770728358
5.92222,11.96339,4984.82,0.75645,0.449588725,8.6730774054,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3498668907
5.01545,6.75748,2580.83,0.534316,0.674383088,12.0665461525,50,0,29.16666667,16.66666667,4.166666667,0,0,0.3794450968
7.69541,10.36423,5656.9,0.7967,0.41130016,8.4332128582,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3347815566
8.18392,9.98742,5154.49,0.781162,0.409969055,7.8045046125,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.2976977673
10.91059,17.10349,4411.21,0.760885,0.396121502,9.2902841264,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3238758512
7.47945,11.42592,3828.78,0.668789,0.528162002,10.5816546647,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3878501354
6.04708,11.27266,4729.22,0.724006,0.475884361,9.6036749335,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.3916306336
13.67074,15.92227,4405.52,0.704385,0.459410339,12.130679095,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5387187974
7.24865,10.08969,5157.33,0.770579,0.479342207,10.9837248109,53.33333333,0,30,13.33333333,3.333333333,0,0,0.5474564395
7.71137,10.11978,5069.68,0.770787,0.469865515,10.6838722579,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4997585553
7.94828,11.34881,4930.58,0.766032,0.417332209,7.5763498117,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.2611793838
