PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 0.1 bar (mol/kg)
4.5463,4.98246,1918,0.590672,0.740866249,19.5801708198,62.26415094,0,30.18867925,7.547169811,0,0,0,0.2871070211
7.81973,10.11953,5275.43,0.797997,0.451846593,9.3662059512,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0470366141
7.92879,9.63173,4936.33,0.78973,0.492103951,10.4188651636,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0548571923
8.30408,11.08847,4363.08,0.756639,0.480119012,12.3470660095,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0555086396
7.35921,10.83341,5906.22,0.789475,0.416449439,8.8004227465,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0407977632
7.72802,10.12783,5674.01,0.790699,0.417559939,8.9821933773,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0412697592
6.2685,7.93842,4981.76,0.72343,0.513525497,11.9094573095,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0641898862
6.45659,9.81647,4951.14,0.745958,0.478221075,9.8904326551,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0468294645
9.47536,17.20315,3922.46,0.757735,0.466315432,10.9163118326,56.92307692,0,24.61538462,6.153846154,12.30769231,0,0,0.0363942999
6.62247,10.19907,5580.99,0.754232,0.439800727,9.45554187,56.92307692,0,36.92307692,6.153846154,0,0,0,0.0427292825
5.99382,7.79214,4375,0.67191,0.53757773,12.8490827772,56.92307692,0,36.92307692,6.153846154,0,0,0,0.0671817558
9.8753,18.8255,4784.58,0.76889,0.385862348,10.9382812421,56.92307692,0,36.92307692,6.153846154,0,0,0,0.0431745498
6.29745,7.94298,5065.51,0.744722,0.513762252,11.7071996562,57.89473684,0,31.57894737,10.52631579,0,0,0,0.0616130383
6.68703,9.92873,5009.21,0.766275,0.479963955,9.8420953176,57.89473684,0,31.57894737,10.52631579,0,0,0,0.0468407187
6.23713,7.90196,4740.86,0.736738,0.537212396,12.0475877219,63.63636364,0,25.45454545,10.90909091,0,0,0,0.062712182
6.5044,9.72977,4732.59,0.758747,0.498545556,10.0763589271,63.63636364,0,25.45454545,10.90909091,0,0,0,0.0468277923
6.72781,8.65618,4422.56,0.748963,0.544681577,11.3918874411,63.63636364,0,25.45454545,10.90909091,0,0,0,0.0600579293
9.26532,13.23183,3707.36,0.719717,0.525276939,10.3187496739,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0406085489
7.79147,10.11667,5314.64,0.776351,0.44475498,9.2331752866,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0411820408
5.8536,8.81654,4613.02,0.716208,0.545333397,12.4429473125,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0663447378
6.16535,8.8405,4709.97,0.719466,0.510151621,10.290982279,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0456200887
8.7794,11.2013,4842.95,0.765945,0.45487608,9.8758333882,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.04211027
6.06527,9.01121,4182.6,0.729698,0.557176033,12.2343241787,61.40350877,0,28.07017544,7.01754386,3.50877193,0,0,0.0655618656
6.97337,9.25485,4849.56,0.75958,0.50435165,10.2317078161,61.40350877,0,28.07017544,7.01754386,3.50877193,0,0,0.0488975366
6.86714,8.97652,5360.69,0.774588,0.47605736,9.8306703192,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0443428169
6.67233,9.02068,5428.16,0.780896,0.477104698,10.0272735815,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0476448246
7.72103,9.92741,2697.85,0.619115,0.584218787,16.769646084,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0517218354
9.85215,18.72841,4324.64,0.785984,0.41742814,11.3590400045,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0424712669
13.00465,18.09475,3835.65,0.775273,0.391134254,15.3384760106,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0537445384
7.06662,8.1858,4300.98,0.739166,0.549598871,11.3243525664,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0555054463
6.33914,7.34655,4065.04,0.724563,0.597415955,12.2916698526,64.9122807,0,21.05263158,14.03508772,0,0,0,0.0689367969
7.49654,9.84227,5483.7,0.767688,0.444211145,9.2797639204,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0405775094
6.23415,7.9507,4471.86,0.695282,0.548177963,12.4269717347,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0621425792
6.21388,8.90507,4611.21,0.729128,0.510224161,10.6541263546,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0503639333
6.27236,7.8878,4289.38,0.711688,0.574844647,12.5182812448,59.3220339,0,27.11864407,6.779661017,6.779661017,0,0,0.0625825722
6.65432,10.28899,5431.18,0.790924,0.468677166,9.5445419308,57.89473684,0,24.56140351,10.52631579,7.01754386,0,0,0.0409339014
5.98701,8.76487,3969.82,0.718928,0.588918099,11.8174408617,57.89473684,0,24.56140351,10.52631579,7.01754386,0,0,0.0607091316
6.67266,10.07953,5236.44,0.760768,0.462382512,9.7887789217,58.73015873,0,31.74603175,6.349206349,3.174603175,0,0,0.042936244
13.86728,18.07319,3999.16,0.713672,0.426263396,10.872572495,59.42028986,0,40.57971014,0,0,0,0,0.0400631397
6.98179,9.38044,5699.28,0.737844,0.429891971,9.2017321466,59.42028986,0,40.57971014,0,0,0,0,0.0408553996
7.55982,10.04674,5597.27,0.73941,0.429214941,9.1748314987,59.42028986,0,40.57971014,0,0,0,0,0.040859901
9.52377,18.22519,5062.49,0.763888,0.377054357,10.1395990555,59.42028986,0,40.57971014,0,0,0,0,0.0404892795
16.03744,18.88921,4336.34,0.776797,0.352913596,16.7354464892,59.42028986,0,40.57971014,0,0,0,0,0.0771292965
6.50959,9.05029,2556.47,0.621547,0.603533542,13.4257489848,53.62318841,0,34.7826087,5.797101449,5.797101449,0,0,0.066650415
7.03186,9.53865,5339.58,0.768732,0.465468062,9.401770699,57.37704918,0,29.50819672,9.836065574,3.278688525,0,0,0.0405573766
5.72294,7.95312,4005.62,0.69571,0.585782626,12.5496736348,57.37704918,0,29.50819672,9.836065574,3.278688525,0,0,0.0675228407
6.45064,9.1585,4273.85,0.726626,0.534137199,10.395583069,57.37704918,0,29.50819672,9.836065574,3.278688525,0,0,0.0464801499
5.54515,7.77531,3198.86,0.636414,0.660116101,13.9383770266,56.92307692,0,24.61538462,6.153846154,12.30769231,0,0,0.067661447
12.36175,13.62528,4755.01,0.777139,0.387095318,8.8918019513,52,0,37.33333333,10.66666667,0,0,0,0.0323848739
9.36408,18.56803,3838.93,0.747304,0.490142156,13.6006440899,56.92307692,0,30.76923077,6.153846154,6.153846154,0,0,0.0599201076
6.21135,9.6159,4976.6,0.752588,0.488924663,10.0118575333,56.92307692,0,30.76923077,6.153846154,6.153846154,0,0,0.0429407837
5.72664,7.55393,3614.49,0.654024,0.614538638,12.8173369462,56.92307692,0,30.76923077,6.153846154,6.153846154,0,0,0.0645200944
11.86476,12.47613,4788.98,0.78146,0.385143604,7.7339626365,54.92957746,0,33.8028169,5.633802817,5.633802817,0,0,0.0273919794
6.75623,7.91369,5405.72,0.770803,0.490898749,11.1187776189,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0617268478
7.76176,9.94523,5248.4,0.796399,0.452896301,9.4920403623,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0480801155
7.95254,9.68276,4902.88,0.790601,0.491945425,10.3824267969,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0551662407
8.4265,11.05736,4260.35,0.754232,0.480779441,12.4998920546,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0554386034
7.29892,10.82834,5829.76,0.788077,0.417138365,8.7966043368,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0406530177
8.11357,10.40724,5617.4,0.795026,0.41738858,8.895375863,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0418078347
6.11924,8.74239,5342.25,0.748027,0.480160419,10.0985318667,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0470569549
9.38935,10.63583,5477.59,0.776327,0.428010509,9.8480476168,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0451951928
7.92733,10.43974,5617.32,0.778193,0.443137598,9.3026773123,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0426734154
7.49892,10.10332,5679.01,0.779337,0.444508639,9.3669877256,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0436415526
5.9076,7.94675,4365.94,0.690878,0.551051949,12.2031341191,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0594554444
6.99568,9.35625,4601.62,0.725229,0.51102596,10.5566926438,57.37704918,0,32.78688525,6.557377049,3.278688525,0,0,0.0467517444
6.62198,10.23702,5289.57,0.73702,0.460058626,9.6283385997,58.20895522,0,35.82089552,5.970149254,0,0,0,0.0417085439
6.96116,8.76176,5530.88,0.742147,0.461303741,9.7971322936,58.20895522,0,35.82089552,5.970149254,0,0,0,0.0466455027
5.56771,8.61963,3916.36,0.657746,0.566693332,13.5356141102,58.20895522,0,35.82089552,5.970149254,0,0,0,0.0727500103
5.18231,7.46285,3088.56,0.612526,0.652984389,13.65761016,56.92307692,0,24.61538462,6.153846154,12.30769231,0,0,0.0578253135
9.42946,17.28243,3909.32,0.756242,0.466643468,10.9485228472,56.92307692,0,24.61538462,6.153846154,12.30769231,0,0,0.0362973324
5.17769,8.81123,3598.99,0.630665,0.588466281,11.7430495082,51.89873418,0,40.50632911,5.063291139,2.53164557,0,0,0.0539156395
6.51571,9.03135,5425.83,0.779652,0.490207722,11.1205751842,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0615200745
7.69675,10.08834,4896.87,0.797962,0.487525539,10.1900585705,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0536321158
8.45462,11.24288,4164.78,0.748323,0.48020816,11.8777994341,62.26415094,0,30.18867925,7.547169811,0,0,0,0.0508812521
7.42969,10.96302,5810.19,0.789527,0.419442722,8.8246578392,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0411155738
7.35401,9.50379,5820.26,0.7884,0.421377265,8.986873324,59.3220339,0,33.89830508,6.779661017,0,0,0,0.042517402
6.54384,8.23611,4938.38,0.725842,0.513127539,11.7409909561,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0620548908
7.39909,9.48956,4911.27,0.762987,0.478432747,9.8937904655,59.3220339,0,33.89830508,6.779661017,0,0,0,0.0495481616
7.02058,10.04092,5000.57,0.773099,0.472631879,9.8808915675,63.07692308,0,30.76923077,6.153846154,0,0,0,0.0453986502
6.33851,8.20825,4505.47,0.726233,0.548063685,11.5554334162,63.07692308,0,30.76923077,6.153846154,0,0,0,0.0623888785
6.64011,8.17651,5012.23,0.747129,0.513654816,11.5402048857,57.89473684,0,31.57894737,10.52631579,0,0,0,0.0612870849
7.1141,9.62517,4951.68,0.771545,0.481041341,9.8453686091,57.89473684,0,31.57894737,10.52631579,0,0,0,0.0486237119
7.58682,10.66312,5141.89,0.769273,0.460194626,9.412407019,58.73015873,0,31.74603175,6.349206349,3.174603175,0,0,0.0414800113
6.10195,9.06732,3994.38,0.680356,0.569491551,12.6074689685,58.73015873,0,31.74603175,6.349206349,3.174603175,0,0,0.0609864606
6.4896,8.52118,4192.06,0.707478,0.53201866,10.6068486314,58.73015873,0,31.74603175,6.349206349,3.174603175,0,0,0.0471457043
8.77211,9.88969,4858.22,0.75819,0.480392774,14.8378537555,64.9122807,0,35.0877193,0,0,0,0,0.0969070377
7.36516,9.89772,5399.65,0.784518,0.441423404,9.6221763968,64.9122807,0,35.0877193,0,0,0,0,0.0498245511
7.53109,9.28914,5086.08,0.769463,0.48425305,10.7524414033,64.9122807,0,35.0877193,0,0,0,0,0.0584249566
6.93593,10.01738,5641.03,0.790636,0.435775446,9.0404319804,60.6557377,0,32.78688525,0,6.557377049,0,0,0.0406090507
5.93403,7.60501,4603.66,0.694692,0.539551427,12.0739117528,60.6557377,0,32.78688525,0,6.557377049,0,0,0.0611692857
14.92951,18.72679,4125.32,0.783426,0.358257011,16.3655492194,60.6557377,0,32.78688525,0,6.557377049,0,0,0.0747204168
6.16335,9.19492,4761.75,0.745596,0.499815165,10.0822325043,60.6557377,0,32.78688525,0,6.557377049,0,0,0.0471412241
7.67718,10.71532,5604.68,0.739173,0.43141537,9.189528381,59.42028986,0,40.57971014,0,0,0,0,0.0411735039
7.26951,9.81169,5591.17,0.742707,0.431192172,9.2046569862,59.42028986,0,40.57971014,0,0,0,0,0.0423498897
8.96247,16.52124,4283.3,0.768728,0.438520668,11.4618943257,65.71428571,0,34.28571429,0,0,0,0,0.0528162922
7.18635,15.07968,4837.17,0.761907,0.421284095,10.3409331859,65.71428571,0,34.28571429,0,0,0,0,0.0435054037
12.5132,13.35692,4546.85,0.776142,0.42193788,11.3433072326,65.71428571,0,34.28571429,0,0,0,0,0.0537411192
5.44953,8.33202,2329.02,0.580534,0.719329355,18.2548405149,64.44444444,0,26.66666667,8.888888889,0,0,0,0.1612502577
11.55001,11.61755,2595.54,0.795652,0.630644748,13.2135205847,60.6557377,0,19.67213115,19.67213115,0,0,0,0.0866416997
6.8901,11.04094,4273.26,0.780733,0.523447079,11.3775565941,65.11627907,0,27.90697674,6.976744186,0,0,0,0.0617983973
7.23529,11.44538,4042.82,0.792608,0.522353444,12.9398064395,65.11627907,0,27.90697674,6.976744186,0,0,0,0.0771852965
5.73989,6.92755,3972.44,0.793284,0.625854784,14.4531903606,60.6557377,0,19.67213115,19.67213115,0,0,0,0.1417518549
5.1239,7.6676,2601.31,0.590739,0.6960613,15.5009527136,67.34693878,0,32.65306122,0,0,0,0,0.1199953281
5.6,6.93727,4198.85,0.764201,0.575284979,14.3368283563,67.12328767,0,32.87671233,0,0,0,0,0.1440727669
6.17815,9.90432,5087.34,0.788308,0.482296112,9.2213029541,67.12328767,0,32.87671233,0,0,0,0,0.047493406
11.70997,13.33932,4565.76,0.749949,0.483691442,11.8523026767,62.35294118,0,32.94117647,4.705882353,0,0,0,0.0680953644
9.00088,10.8801,4580.73,0.754425,0.478662444,12.3310763314,62.16216216,0,34.23423423,3.603603604,0,0,0,0.0687922319
7.59393,9.48548,5263.36,0.782341,0.463800831,9.8152945384,62.04379562,0,35.03649635,2.919708029,0,0,0,0.0543919108
4.29686,6.69538,1702.91,0.431981,0.670322931,15.944312488,60.86956522,0,34.7826087,4.347826087,0,0,0,0.102362685
7.10258,10.3643,3926.09,0.707258,0.518756825,10.6449211061,62.04379562,0,35.03649635,2.919708029,0,0,0,0.0492165334
15.76714,16.09629,3804.59,0.745717,0.530862485,13.5058233437,54.63917526,0,28.86597938,8.24742268,8.24742268,0,0,0.0700330836
7.25348,8.33019,5335.93,0.785034,0.484328954,9.8902019154,57.74647887,0,30.98591549,5.633802817,5.633802817,0,0,0.0524428469
10.34409,15.77936,4310.11,0.759978,0.418081866,14.7005149283,48.23529412,0,37.64705882,14.11764706,0,0,0,0.071340532
8.23146,9.28157,3755.79,0.668736,0.557442489,15.4950418058,48.23529412,0,37.64705882,14.11764706,0,0,0,0.0908010731
11.1921,12.1452,5712.41,0.772488,0.386439447,10.143074583,52.68817204,0,43.01075269,4.301075269,0,0,0,0.0492307182
9.48148,11.21727,5504.63,0.766397,0.423223432,13.957628502,56.98924731,0,36.55913978,6.451612903,0,0,0,0.0665603179
9.46031,10.93441,5393.99,0.747074,0.441031187,14.2529727993,54.63917526,0,37.11340206,8.24742268,0,0,0,0.0809903325
9.67624,11.39098,5433.56,0.774929,0.404659183,13.5677118059,59.5505618,0,35.95505618,4.494382022,0,0,0,0.0647116717
9.25786,12.11827,5342.16,0.790895,0.406357592,13.2479266608,54.63917526,0,28.86597938,8.24742268,8.24742268,0,0,0.0614300453
9.98465,11.48152,4591.11,0.760868,0.415541236,10.4996312182,57.64705882,0,32.94117647,9.411764706,0,0,0,0.0384140672
9.06374,11.33429,3756.27,0.696193,0.498649483,11.8311466643,57.64705882,0,32.94117647,9.411764706,0,0,0,0.0443007253
11.15907,14.16703,5123.58,0.795284,0.369861289,13.9139043325,57.89473684,0,33.68421053,8.421052632,0,0,0,0.0691566489
8.06149,10.25283,4839.2,0.740385,0.462326612,14.3166076989,57.89473684,0,33.68421053,8.421052632,0,0,0,0.0769025818
8.96052,12.28746,5393.69,0.792897,0.413741186,12.7125033568,52.68817204,0,25.80645161,12.90322581,8.602150538,0,0,0.0579082389
9.08196,11.16287,5465.05,0.798438,0.447446594,13.7679909727,56.98924731,0,30.10752688,8.602150538,4.301075269,0,0,0.0826269398
11.20482,12.17553,4548.93,0.767152,0.438960707,10.3881278157,54.63917526,0,37.11340206,8.24742268,0,0,0,0.0487105612
7.43085,8.60696,5538.57,0.77398,0.487476392,13.4446205919,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0806817463
16.70239,18.77306,5133.7,0.794694,0.391000645,12.1559648244,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0640477563
8.60723,10.35071,4485.5,0.740777,0.520147286,13.453441826,56.52173913,0,28.98550725,11.5942029,2.898550725,0,0,0.0714304823
11.14702,16.60598,4357.37,0.766567,0.414607723,12.6296199271,59.42028986,0,23.1884058,17.39130435,0,0,0,0.051617829
9.63849,11.8013,3616.76,0.672773,0.552810298,13.8940185994,59.42028986,0,23.1884058,17.39130435,0,0,0,0.0634746891
9.88978,16.06924,5330.85,0.796504,0.392031523,13.1747695524,53.42465753,0,32.87671233,10.95890411,2.739726027,0,0,0.062533209
10.67669,16.91335,4433.31,0.774231,0.409506014,11.9958204101,53.62318841,0,26.08695652,14.49275362,5.797101449,0,0,0.0455979806
9.31111,12.59629,3809.62,0.685587,0.546008019,13.2103440944,53.62318841,0,26.08695652,14.49275362,5.797101449,0,0,0.0573498521
9.9104,15.41792,4615.67,0.728845,0.383449109,14.4682584539,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0787291906
6.90164,8.69628,4025.05,0.621299,0.511265478,15.2087737214,55.55555556,0,39.50617284,4.938271605,0,0,0,0.0977363873
9.76296,16.34066,4974.93,0.790668,0.409070642,13.5847082908,53.42465753,0,30.1369863,13.69863014,2.739726027,0,0,0.0656917575
7.15752,8.68504,4386.42,0.71256,0.545427522,14.3757841176,53.42465753,0,30.1369863,13.69863014,2.739726027,0,0,0.0811644536
9.07975,13.25629,4953.52,0.769786,0.426966186,12.8362462992,53.24675325,0,31.16883117,10.38961039,5.194805195,0,0,0.0642400365
6.61637,8.85093,3954.87,0.675373,0.569288248,13.7614197529,53.24675325,0,31.16883117,10.38961039,5.194805195,0,0,0.0829294689
12.54465,13.70141,4632.66,0.796867,0.401319381,8.82005182,53.24675325,0,31.16883117,10.38961039,5.194805195,0,0,0.0348043308
16.06516,18.35421,4704.47,0.785306,0.415457311,13.3087989223,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0832307699
11.06965,12.40808,4904.62,0.789805,0.431263556,10.8730768512,56.92307692,0,30.76923077,12.30769231,0,0,0,0.0534156842
16.90598,18.92843,4708.04,0.769002,0.400948792,13.045556459,54.92957746,0,33.8028169,11.26760563,0,0,0,0.0687550218
8.44937,16.0959,3966,0.731758,0.457253,15.0339840106,53.24675325,0,25.97402597,10.38961039,10.38961039,0,0,0.0744510418
11.23847,12.48784,4842.24,0.77797,0.406591531,9.6132949579,49.45054945,0,39.56043956,8.791208791,2.197802198,0,0,0.0414515522
12.5499,15.75439,4604.26,0.791346,0.351146618,11.956067224,58.7628866,0,37.11340206,4.12371134,0,0,0,0.0498459712
9.35632,11.35215,4377.39,0.735131,0.438933272,12.6325766751,58.7628866,0,37.11340206,4.12371134,0,0,0,0.0534656112
9.1878,10.66249,3522.87,0.661309,0.526719927,14.031941107,58.7628866,0,37.11340206,4.12371134,0,0,0,0.066856818
11.7069,13.87371,3618.63,0.745532,0.492713901,11.820213956,55.55555556,0,25.3968254,19.04761905,0,0,0,0.0503187529
6.19976,7.61531,4096.26,0.747656,0.5910199,14.4060540419,55.55555556,0,25.3968254,19.04761905,0,0,0,0.1302291709
11.16027,14.017,5892.23,0.789217,0.426474405,11.2795426762,58.67158672,0,35.42435424,5.904059041,0,0,0,0.0674657404
9.37174,11.56124,5171.26,0.779056,0.406895886,12.3469012413,57.52212389,0,35.39823009,7.079646018,0,0,0,0.0562123433
10.26581,11.5845,5260.12,0.775444,0.366392934,7.7829465492,55.80110497,0,35.35911602,8.839779006,0,0,0,0.0306597012
9.01453,12.69696,5516.63,0.791209,0.400739684,11.2888791393,59.49367089,0,35.44303797,5.063291139,0,0,0,0.0564158596
8.69022,14.12382,4671.38,0.755151,0.424116535,10.0607559927,59.68992248,0,35.65891473,4.651162791,0,0,0,0.0432073167
6.18478,10.37757,4661.42,0.730489,0.494670037,12.4645313921,60.91954023,0,35.63218391,3.448275862,0,0,0,0.0738404883
9.06257,9.75921,4874.71,0.729569,0.483522123,11.4158089466,59.68992248,0,35.65891473,4.651162791,0,0,0,0.0683528496
10.89917,14.18285,5693.52,0.799295,0.374007683,10.7423575271,63.44086022,0,33.33333333,3.225806452,0,0,0,0.0516983408
10.78965,15.40618,4206.46,0.758565,0.423738564,10.1361977156,57.72357724,0,32.5203252,9.756097561,0,0,0,0.0403430245
6.26579,9.16529,4688.94,0.739371,0.505643112,11.589345577,59.52380952,0,33.33333333,7.142857143,0,0,0,0.0606937979
9.08019,12.93002,5484.3,0.77385,0.368192853,12.4263737118,50.61728395,0,41.97530864,7.407407407,0,0,0,0.0517737435
6.05841,8.6383,5511.59,0.751886,0.483401923,10.3414213467,51.89873418,0,40.50632911,7.594936709,0,0,0,0.0575083094
4.40355,6.81642,1548.65,0.540107,0.667538203,15.4518099708,56,0,40,4,0,0,0,0.0888940424
5.8537,8.60154,4726.62,0.728358,0.52345724,10.8547701507,51.89873418,0,37.97468354,5.063291139,5.063291139,0,0,0.0604737758
10.91868,12.08957,5971.34,0.764997,0.413921716,9.4234008387,44.08602151,0,43.01075269,12.90322581,0,0,0,0.043058557
8.89285,11.18764,5735.37,0.768783,0.425815105,9.9057222451,48.23529412,0,37.64705882,4.705882353,9.411764706,0,0,0.0407220993
16.72131,18.10239,5429.26,0.784402,0.350026731,9.8474242173,50.47619048,0,41.9047619,7.619047619,0,0,0,0.0370441821
13.08841,17.3372,5186.6,0.76347,0.428585001,10.2738904569,46.90265487,0,35.39823009,10.61946903,7.079646018,0,0,0.043939409
11.49265,13.16927,6093.79,0.788571,0.368113213,9.4356291806,51.89873418,0,40.50632911,5.063291139,2.53164557,0,0,0.0411280914
16.21234,17.72934,5483.41,0.770372,0.348329671,10.1086392428,52.29357798,0,44.03669725,3.669724771,0,0,0,0.0367843835
